# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['sessionDurationInSecs < 2700', 'lvl0_durationInSecs > 0'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (9513, 114)
# Query: sessionDurationInSecs < 2700, output_shape: (9299, 114)
# Query: lvl0_durationInSecs > 0, output_shape: (6868, 114)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['completesCount', 'finalScore']
# *arg* lvlrange = range(0, 9)
# *arg* finalfeats = ['sessionDurationInSecs', 'sum_lvl_0_to_8_completesCount', 'sum_lvl_0_to_8_finalScore']
# LogTransform using np.long1p
# Scaled with scikitlearn RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
#              with_scaling=True)
# PCA df calculated with scikitlearn PCA(copy=True, iterated_power='auto', n_components=2, random_state=None,
#     svd_solver='auto', tol=0.0, whiten=False)
# Cluster on PCA dims
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=3, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)

,PCA_0,PCA_1
0,1.4588720056400122,0.4719176759022068
1,-0.7762999343057095,-0.025567406603186685
2,0.9011327382489731,-0.7441702300240839
3,-1.5640463917304557,-0.168252016482754
4,0.49502115278769576,-0.43422274295331814
5,-1.631291268839482,0.34276048586183877
6,1.974970637995474,0.17157022341063866
7,-0.9952270131704912,0.07326989403693683
8,0.31542895389394066,-0.28047893512399086
9,0.136509963950085,-0.46472856385104033
10,0.43160922416407854,-0.6355859144107843
11,0.8811163080220424,-0.732581064284535
12,-1.9628612379134156,0.4752567873786345
13,2.504012794615188,-0.13473600436136554
14,0.7166136630809675,0.614438526523953
15,-1.620616388962861,-0.07035935667340518
16,-1.657647395670332,-0.002958652621226921
17,0.8123118446777168,0.7381000739394864
18,1.6856714776005646,0.6766175371977129
19,-0.49335713955994714,0.21749046765887048
20,-0.2298483333429586,-0.16309941206413375
21,1.5795393052693905,0.6134872552112222
22,1.8014126403530522,0.48502644455124555
23,-1.1285406370678897,0.11203669084142444
24,1.3380237105048085,0.9662897457605667
25,-0.31804352555302395,-0.4988088499708519
26,-2.202697349695776,0.5634965112535354
27,1.8443825726002392,0.4601475994732809
28,0.6383390069982512,0.5911974405275358
29,0.7986107414233601,-0.05057908449768996
30,1.706496398801192,0.7529504536515541
31,0.44480336889542216,0.0075738604207645985
32,0.3360566571567446,-0.3302149682687167
33,1.9150148064010795,0.41925276184279436
34,0.9939118296783042,-0.2908397832004593
35,0.8850121003071042,-0.7348366604106454
36,-0.8292767823186965,0.43625515584500524
37,-1.152925222031537,-0.21884722744800356
38,-1.726840352196988,-0.3504216982487063
39,-2.2180062332681194,0.40037910478271643
40,-1.7646422357759877,-0.22791444744006845
41,1.5829509373833845,0.2754991597023141
42,-1.553114878783763,0.4999366448029244
43,1.2717570338484903,0.9162668171267989
44,-0.8580902274536054,-0.3844992567735869
45,0.9657316656569329,-0.7815718879540994
46,-1.828256778474204,0.0881070567024918
47,1.2059312046400321,1.1113297678473595
48,-1.3511819554163487,-0.10483603025064082
49,-2.516629258857255,0.8810039509100387
50,1.355121728787071,-0.49997404640709286
51,2.463972508065805,-0.11155337330183833
52,1.1370838884299144,1.1511911691679844
53,0.11621722743934898,-0.45297942156814497
54,0.1884598943398185,-0.49480667201612494
55,0.5608619091059341,0.41967825749990123
56,-1.6058333410507728,0.20379955064901562
57,-1.1501929043676216,-0.013219709294467913
58,-1.560425813927004,0.17819944496229198
59,-0.8554486364056816,0.12441457625271686
60,-1.1301418150675675,0.23761856025754943
61,2.025987610613505,0.3550014340076419
62,-0.551919773860852,-0.29663819165115624
63,2.51020519212375,-0.1383212950569723
64,-2.0201575826566307,0.24042014035141684
65,-1.074079954034942,0.1125430093335642
66,-0.6628066397523716,-0.10230329153740778
67,0.5753357966677144,-0.04849152398714757
68,-1.4754700558235365,0.15574112308372576
69,-0.7494315457564963,0.2538688755014963
70,-0.18954404772293812,-0.36693035539416546
71,-1.58035692768158,0.039162645636825366
72,-1.9823292741328886,-0.06226669618778401
73,1.0521722839511687,1.1317927611163543
74,1.301386323842228,0.9875021568390019
75,-1.108311911823196,-0.0033168190220029536
76,0.23185621526232958,-0.35667073772981656
77,-0.7622866651092122,-0.13482146307559645
78,0.8428252406061935,0.002197508995920797
79,1.4679791019905442,0.8910478293148735
80,2.3144769742886107,0.18797109883685362
81,-1.3887897408730858,0.09879492882587695
82,-0.7523923716924497,-0.023643397031468442
83,-1.4828707128097494,0.03584455226750828
84,-0.41821542671960754,0.3012393676465141
85,-0.6728822829550254,0.09584104651348521
86,-1.4918542488043942,-0.015031006033872318
87,0.24748276816251075,-0.5289798916861927
88,0.7371264590480109,-0.6492134405047922
89,0.391704101304933,-0.23625073737181979
90,1.2688112446295674,1.0063625624005508
91,2.0813312191298046,0.10998929269794078
92,0.7794317897867924,0.5780679212967476
93,0.45754647526373254,0.16330545994040432
94,0.9889322926060022,0.6358398996312922
95,0.3489100167424689,-0.5877045084621533
96,0.04740873593626872,-0.08667273695206591
97,2.102544162289449,0.3106765191371105
98,2.3537646666187166,-0.047744945632777196
99,0.290866530174818,-0.6751219439525379
100,2.1952183258832867,0.2570197866685132
101,-0.6651987603171208,-0.2375152404588031
102,-0.7286110823216553,0.00995037459223677
103,-0.1830220949782406,-0.37070645285244735
104,-0.5712904897559612,-0.17433684332037513
105,-1.2861000960275055,-0.04767530886444429
106,-0.9437088377297179,0.2826871227703642
107,1.3797506659316285,0.19659369127103288
108,-1.3503930213334627,0.12127545197587171
109,2.2834874946974635,0.20591346973378236
110,-1.0178631006495436,0.1315836741119691
111,2.332493133805431,-0.03542909727657707
112,-2.3303151746313984,0.8062683027224462
113,-1.6576951645482745,0.31350219850322464
114,-0.12263674541706528,-0.15773617837744225
115,-0.922666640689739,-0.04536161890109752
116,1.1371955326208496,0.30236816926637194
117,-0.27319028415988306,-0.31850063608024154
118,-0.39329470926680454,-0.0010299142623532485
119,-0.7196192495187357,-0.16887780704000036
120,-1.0153720723189652,-0.2878335306897014
121,0.08405358254645307,-0.4343572293377761
122,0.5617308114059227,-0.4230834363413929
123,1.1102153591564867,1.166747581345249
124,0.12958898539649732,-0.46072143737403964
125,-1.1629161543116893,-0.00903187692374562
126,0.3136266212199839,-0.567276034756893
127,-0.5336092377802468,-0.2804872851447088
128,-0.18942070322658988,-0.1190694257635772
129,1.6312159007908973,0.708146371157362
130,0.32140138271699,-0.5717774867417239
131,-1.0280699056223526,0.198564588955912
132,0.3375960058227455,-0.5811538924811231
133,2.372747253892026,-0.058735534243318156
134,1.3730424040287945,0.9460145299188423
135,0.041025585243197035,-0.32105458116325997
136,1.4391591979387512,0.28677615017075864
137,2.5922695948833043,0.027133992280098867
138,-0.773976630896509,-0.14960179125648163
139,0.8185960324986131,-0.6963829097230759
140,-0.9669383538287293,0.2291769324812976
141,2.018947482644396,0.4836565138944604
142,-0.5286264137900826,-0.25505681738240527
143,-1.383280275654014,-0.021323104699160194
144,-1.8084242141863522,0.39835116451372343
145,-1.4286014348258858,0.4037529099854928
146,-0.3897810514468981,-0.129692138942603
147,-1.5412510245114384,0.18949239902969925
148,0.43299402118378505,0.49371154560847225
149,1.9603548402519246,0.39300166906666584
150,-1.1873960734331717,-0.009285735765290062
151,-1.0063601524568544,0.00879864400954645
152,0.34995643990048586,0.062488586350784296
153,2.518350980328825,0.06993158733562947
154,-1.233042498532456,-0.21010309440455857
