# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/LAKELAND/LAKELAND_20191201_to_20191231_de09c18_proc.zip
# Import from fData/Raw Log Data/LAKELAND_20200101_to_20200131_a9720c1_proc.zip
# *arg* filter_args = {'query_list': ['debug == 0', 'sess_ActiveEventCount >= 10', 'sessDuration >= 300', '_continue == 0', 'sessDuration <= 2700'], 'one_query': False, 'fillna': 0, 'verbose': True}
# Query: Intial Shape, output_shape: (32227, 1647)
# Query: debug == 0, output_shape: (32221, 1647)
# Query: sess_ActiveEventCount >= 10, output_shape: (26934, 1647)
# Query: sessDuration >= 300, output_shape: (16109, 1647)
# Query: _continue == 0, output_shape: (10591, 1647)
# Query: sessDuration <= 2700, output_shape: (10164, 1647)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False, 'avg_tile_hover_lvl_range': None}
# *arg* lvlfeats = []
# *arg* lvlrange = range(0, 1)
# *arg* finalfeats = ['count_bloom_achs', 'count_farm_achs', 'count_money_achs', 'count_pop_achs', 'sessDuration']
# Original Num Rows: 10164
# *arg* zthresh = None

sessID,num_play,count_bloom_achs,count_farm_achs,count_money_achs,count_pop_achs,sessDuration 
19110513450741150,1,0,1,2,1,826.3489999999999
19110513450741150,2,0,2,0,1,421.775
19110513455766930,1,0,1,1,1,675.3580000000001
19110513470165068,1,0,2,0,1,337.745
19110513484348440,1,1,3,0,1,732.095
19110513573756840,1,0,2,0,1,538.2130000000001
19110513574714184,1,1,4,1,1,495.00300000000004
19110513594057924,1,0,1,0,1,564.36
19110514020547816,1,1,2,2,1,1007.678
19110514123488410,1,0,1,1,1,711.327
19110514220180788,1,0,2,0,1,529.4259999999999
19110514252612710,1,0,1,1,1,521.303
19110514283586350,1,0,1,2,1,337.381
19110514344188880,1,0,2,0,1,951.19
19110514514516196,1,1,3,1,1,766.915
19110514560586412,1,0,1,1,1,675.329
19110514573397224,1,0,2,0,1,1665.497
19110515023550292,1,0,2,1,1,902.459
19110515023973860,1,0,1,1,1,569.92
19110515062294204,1,0,2,0,1,380.24199999999996
19110515103330500,1,0,2,0,1,793.9630000000001
19110515193132284,1,0,2,1,1,593.645
19110515193132284,2,2,2,2,1,2396.971
19110515193132284,3,0,3,2,2,1277.8410000000001
19110515211748660,1,0,3,0,1,783.368
19110515220560040,1,0,1,0,1,450.13199999999995
19110515240774610,1,0,1,0,1,308.119
19110515314926740,1,0,2,0,1,385.191
19110515353496680,1,1,3,1,1,2001.9260000000002
19110515354133090,1,0,1,0,1,609.235
19110515380769388,1,0,2,1,1,553.951
19110515420458180,1,0,2,0,1,431.31800000000004
19110515421752052,1,0,2,1,1,480.028
19110515431476710,3,0,2,2,1,885.1519999999999
19110515433343320,1,0,2,2,1,983.0060000000001
19110515454347920,1,0,2,0,1,642.24
19110515530278920,1,0,1,1,1,374.309
19110515561949010,1,0,1,0,1,1107.9089999999999
19110512103877290,1,1,3,2,1,973.341
19110512105050812,2,0,2,2,1,1466.481
19110512123155140,1,0,2,0,1,955.1469999999999
19110512123983330,1,0,1,0,1,733.549
19110512131795772,1,0,2,2,1,891.4889999999999
19110512134146036,2,0,2,0,1,684.863
19110512135998204,1,0,1,1,1,904.73
19110512160539024,2,0,1,1,1,404.38
19110512161854256,1,0,1,0,1,684.7869999999999
19110512163321684,1,0,2,0,1,663.4
19110512170852896,1,0,2,0,1,364.681
19110512180708376,1,0,2,1,1,1072.097
19110512181016720,1,0,2,0,1,805.837
19110512210476324,1,0,1,0,1,390.772
19110512212231348,1,0,1,0,1,471.086
19110512221755916,1,0,2,0,1,488.889
19110512254654016,1,0,1,2,1,2401.472
19110512255630564,1,0,0,0,1,309.535
19110512260695096,1,0,1,0,1,792.711
19110512262623704,1,0,3,2,1,427.795
19110512271446640,1,0,1,0,1,2501.862
19110512273443936,1,0,1,0,1,388.46
19110512273454372,1,0,1,0,1,609.295
19110512283761612,1,0,0,0,1,373.227
19110512325827320,1,1,1,2,1,720.59
19110512371748730,1,0,1,1,1,624.2280000000001
19110512374103770,1,0,1,1,1,1284.792
19110512383238000,1,0,2,2,1,599.092
19110512403096940,2,0,1,0,1,501.204
19110512413914804,1,0,1,0,1,2332.775
19110512425140136,1,0,3,0,1,758.878
19110512455840380,1,1,1,1,1,1503.251
19110512463333330,1,0,1,0,1,377.401
19110512484071684,2,1,4,3,2,1629.905
19110512485986596,1,0,1,0,1,524.411
19110512491802890,1,0,2,1,1,987.8989999999999
19110512503771956,1,0,1,2,1,654.364
19110512510013120,1,0,0,0,1,348.228
19110512511632556,1,1,2,1,1,1274.3419999999999
19110512512936148,1,1,3,2,2,2507.105
19110512540329050,1,0,1,0,1,381.005
19110512551182780,1,0,1,1,1,1365.769
19110512552492860,1,0,2,0,1,645.63
19110512560879484,1,0,1,2,2,825.597
19110512561407760,1,1,3,2,1,1667.203
19110512571643308,1,0,1,0,1,378.086
19110512580350070,1,0,1,0,1,450.27
19110512593168510,1,0,2,0,1,453.161
19110512594661756,1,0,1,0,1,620.342
19110512595012144,1,0,1,0,1,443.723
19110513001927628,1,1,1,2,1,917.45
19110513004646264,1,0,1,0,1,390.01800000000003
19110513005991260,1,0,2,1,1,571.325
19110513010351036,2,0,1,0,1,656.7330000000001
19110513014620890,1,0,2,1,1,1847.789
19110513015040416,1,1,2,1,1,467.32
19110513030192216,1,0,1,2,1,845.502
19110513042464724,1,0,1,1,1,991.674
19110513051503864,1,0,1,1,1,1195.085
19110513051607424,2,2,2,2,1,1054.266
19110513064777216,1,0,2,2,1,812.4739999999999
19110513065957750,1,1,2,2,2,1330.765
19110513093406864,1,0,3,2,1,2055.42
19110513102809410,1,0,1,0,1,1051.854
19110513113766944,1,0,1,0,1,821.245
19110513123914372,2,0,2,1,1,701.914
19110513150629988,2,1,2,2,1,867.5830000000001
19110513154410310,1,0,2,2,1,2052.238
19110513155740350,1,1,1,1,1,1725.5279999999998
19110513161230172,2,0,1,0,1,402.561
19110513162549700,2,0,1,0,1,301.188
19110513163137550,1,0,0,0,1,344.055
19110513164095508,1,0,2,1,1,2636.545
19110513170938104,3,0,1,1,1,814.779
19110513171536630,3,0,1,0,1,369.235
19110513172127908,1,0,1,1,1,1973.2120000000002
19110513173507492,1,0,1,0,1,438.45099999999996
19110513175929988,1,0,1,0,1,982.4680000000001
19110513180130550,1,0,3,2,2,1631.865
19110513181548850,1,0,1,0,1,921.337
19110513183638296,1,0,2,1,1,908.987
19110513184359616,1,1,1,0,1,865.3889999999999
19110513185187820,1,0,1,0,1,582.11
19110513192654384,1,0,2,2,1,466.05300000000005
19110513193641264,1,0,2,2,1,825.618
19110513193889024,1,1,2,1,1,1888.74
19110513194984772,1,0,1,0,1,1511.599
19110513200684610,1,0,3,1,1,1213.221
19110513202171270,1,0,1,2,1,532.264
19110513204408788,1,0,1,0,1,365.44300000000004
19110513205149290,1,0,1,0,1,462.38800000000003
19110513211321310,1,0,1,0,1,362.279
19110513213813336,1,0,1,0,1,958.046
19110513215622988,1,0,1,0,1,397.449
19110513215952148,1,0,1,0,1,598.835
19110513221505876,1,0,1,0,1,1563.985
19110513221844804,1,0,1,0,1,364.77099999999996
19110513231256360,2,0,1,0,1,460.222
19110513232947140,1,0,2,2,1,1572.223
19110513235570280,1,0,1,0,1,553.738
19110513240076772,1,0,1,1,1,362.74
19110513243317956,1,0,0,0,1,477.408
19110513243687744,1,0,1,1,1,834.085
19110513252397224,1,0,1,0,1,625.989
19110513252482484,1,0,1,0,1,316.616
19110513252582890,1,0,1,1,1,560.95
19110513253844216,1,0,1,1,1,914.8889999999999
19110513263102370,1,0,2,1,1,980.439
19110513263113736,1,0,3,2,2,524.064
19110513270522456,1,0,1,0,1,711.919
19110513270757348,1,0,1,1,1,1299.683
19110513274878468,1,0,1,0,1,494.89099999999996
19110513280700480,1,0,2,0,1,784.248
19110513283704900,1,0,2,0,1,810.0110000000001
19110513285830390,1,0,1,0,1,311.231
19110513302445530,1,1,3,3,2,2312.907
19110513305922976,1,0,1,0,1,719.122
19110513322226936,1,0,1,0,1,1097.343
19110513334677132,1,0,2,1,1,1094.887
19110513340434004,1,0,2,0,1,1059.754
19110513343018508,1,0,1,0,1,628.346
19110513343774956,1,0,1,0,1,1066.004
19110513344604708,1,0,1,0,1,611.744
19110513345313384,1,0,1,0,1,647.059
19110513350052010,1,0,1,0,1,922.1360000000001
19110513364437910,1,0,1,0,1,484.59
19110513371333270,1,0,1,0,1,463.74800000000005
19110513371999724,1,0,2,0,1,658.977
19110513373598130,1,0,2,2,1,400.001
19110513375318256,1,1,2,2,1,885.1080000000001
19110513384277680,1,2,4,3,1,1759.943
19110513392121540,1,0,1,0,1,641.3330000000001
19110513410278132,1,0,1,1,1,509.046
19110513410964110,2,0,2,0,1,702.21
19110513414315316,1,0,1,0,1,659.128
19110513421351930,1,0,1,0,1,584.1519999999999
19110513430577252,1,0,1,0,1,2400.877
19110513433902000,1,0,1,0,1,436.471
19110513454007200,1,0,3,2,1,861.0260000000001
19110513460858216,1,2,4,3,3,1450.71
19110513464313650,1,0,1,0,1,315.51099999999997
19110513471266040,1,0,1,2,1,525.887
19110513472664228,1,0,2,2,1,476.60900000000004
19110513474768092,1,0,1,0,1,828.9689999999999
19110513503516108,1,0,1,0,1,328.775
19110513503851476,1,0,2,0,1,326.796
19110513520923624,1,0,1,2,1,566.5369999999999
19110513531767988,1,0,1,0,1,1611.139
19110513534937504,1,0,1,0,1,343.07599999999996
19110513542051616,1,0,1,0,1,567.0459999999999
19110513545012372,1,0,1,2,1,1671.2179999999998
19110513573756840,2,0,2,0,1,498.43800000000005
19110513574532216,1,0,1,1,1,1155.677
19110513583051720,1,0,2,1,1,719.727
19110513590840028,1,0,2,1,1,1114.038
19110513593916804,1,0,1,0,1,489.835
19110513595257110,1,0,3,2,2,2645.783
19110514003755470,1,0,1,0,1,431.345
19110514004324740,1,1,2,1,1,2054.34
19110514010337268,1,0,1,0,1,545.3330000000001
19110514024014656,1,1,3,1,3,2372.5679999999998
19110514024950500,1,2,3,2,2,1628.3429999999998
19110514033805708,1,0,3,0,1,409.298
19110514045819204,1,0,1,0,1,335.231
19110514061519480,1,0,1,0,1,675.684
19110514101857920,1,0,1,0,1,1313.9129999999998
19110514103573748,1,0,1,0,1,399.629
19110514122305936,1,0,2,2,1,879.8739999999999
19110514131649264,1,0,1,0,1,303.05
19110514162613890,1,1,2,0,1,1179.268
19110514164073004,1,1,4,4,3,1110.65
19110514184747956,1,0,1,0,1,421.314
19110514200163428,1,0,1,0,1,532.803
19110514201653200,1,0,2,0,1,584.055
19110514220180788,2,0,2,0,1,641.565
19110514233476336,1,0,2,0,1,555.677
19110514235688516,1,0,1,0,1,930.702
19110514252612710,2,1,2,2,1,608.044
19110514262881384,1,0,2,0,1,714.7330000000001
19110514270906470,1,0,2,0,1,376.30800000000005
19110514285369540,1,0,1,2,1,775.195
19110514294720360,1,0,1,1,1,532.22
19110514303700556,1,0,2,0,1,560.431
19110514321165280,1,0,1,0,1,1086.032
19110514344188880,3,0,2,2,1,302.454
19110514354365744,1,0,1,0,1,343.795
19110514371301908,1,0,1,0,1,555.25
19110514390521840,1,0,2,0,1,550.261
19110514400953424,1,0,1,0,1,466.38800000000003
19110514413223092,1,0,1,0,1,655.04
19110514432945170,2,0,2,2,2,910.888
19110514440215870,1,0,1,0,1,423.29400000000004
19110514450450412,1,0,1,1,1,599.419
19110514451065670,1,0,2,0,1,844.212
19110514452810384,1,1,2,2,2,2124.558
19110514454219790,1,1,2,2,1,2333.011
19110514474378650,1,0,1,1,1,595.255
19110514502868224,1,0,0,0,1,331.494
19110514525895100,1,0,2,0,1,968.487
19110514561083444,1,0,1,1,1,595.185
19110514571124670,1,0,1,0,1,678.72
19110514572269476,1,0,2,0,1,311.887
19110514573070876,1,0,1,0,1,394.624
19110514583832548,1,1,2,1,1,550.21
19110514584236964,1,0,1,1,1,484.005
19110514593839260,1,0,2,1,1,558.406
19110515001457276,1,0,1,2,1,384.278
19110515010274944,1,0,2,2,1,1450.095
19110515023973860,2,0,1,1,1,471.974
19110515031132748,1,1,2,1,1,1409.895
19110515064699450,1,1,1,0,1,531.682
19110515080335344,1,0,1,0,1,975.313
19110515082959956,1,0,2,0,1,995.663
19110515113188960,1,1,3,2,1,1023.377
19110515120964056,1,2,2,2,1,908.0980000000001
19110515121900600,1,0,1,0,1,305.777
19110515131870180,2,0,2,0,1,884.5169999999999
19110515142638340,1,0,1,1,1,502.07300000000004
19110515161764730,1,0,1,0,1,440.061
19110515184488896,1,0,1,0,1,610.258
19110515190301816,1,1,3,2,2,774.128
19110515194249396,1,0,2,2,2,808.612
19110515202379296,1,1,3,3,2,1393.723
19110515203617092,1,0,1,0,1,568.488
19110515212201348,1,0,1,0,1,654.411
19110515220833070,1,0,1,0,1,768.8530000000001
19110515223455376,1,0,1,0,1,418.275
19110515231768536,1,0,2,1,1,609.206
19110515232648920,1,0,1,0,1,356.204
19110515233832430,1,1,2,1,1,1160.098
19110515241152052,1,0,1,0,1,509.56199999999995
19110515242852350,1,0,1,1,1,334.468
19110515243535970,1,0,1,0,1,306.302
19110515253878876,1,0,1,1,1,1384.855
19110515272478560,1,0,1,0,1,1034.907
19110515290823772,1,0,1,1,1,306.62
19110515291048870,1,1,2,2,1,1689.1070000000002
19110515344704070,1,0,1,0,1,1006.3760000000001
19110515363695184,1,0,1,0,1,493.276
19110515371850304,1,0,1,0,1,344.64300000000003
19110515380769388,2,0,1,0,1,332.10699999999997
19110515385479130,1,0,2,0,1,441.421
19110515414597584,1,0,1,0,1,327.276
19110515415932250,1,0,1,0,1,507.207
19110515420582780,1,0,1,1,1,534.448
19110515422707584,1,1,3,3,1,1910.818
19110515425531644,1,0,1,0,1,1106.355
19110515435827824,1,0,1,2,1,955.9910000000001
19110515462885956,1,0,1,1,1,783.3710000000001
19110515505169720,1,1,3,1,1,894.992
19110515510749856,1,0,2,0,1,584.774
19110515522994904,1,0,1,1,1,879.916
19110515541608250,1,0,1,0,1,1693.602
19110515545202400,1,0,1,0,1,635.3480000000001
19110515570566300,1,0,2,0,1,770.6360000000001
19110515573184820,1,0,1,0,1,659.699
19110515573924028,1,2,3,2,2,1745.1689999999999
19110515585396250,1,0,2,0,1,675.422
19110516015765812,1,0,1,0,1,436.765
19110516080901010,1,0,1,0,1,1559.957
19110516102623372,1,0,1,1,1,544.993
19110516104546104,1,1,3,2,2,1876.5870000000002
19110516153715828,1,1,2,1,1,2281.0660000000003
19110516154294824,1,0,1,0,1,339.12
19110516355125244,1,0,1,1,1,657.6419999999999
19110516390517400,1,0,1,2,1,750.158
19110516392601028,1,0,1,1,1,691.2669999999999
19110516402994510,1,0,2,0,1,1422.469
19110516425443564,1,0,1,0,1,994.518
19110516572008084,1,0,1,0,1,621.076
19110516592270590,1,1,2,1,1,1715.704
19110516592270590,2,0,2,1,1,449.504
19110516592270590,3,0,2,2,2,1967.976
19110516592270590,4,0,3,2,1,2422.672
19110517033998316,1,0,2,2,1,1050.235
19110517035785916,1,0,1,1,1,469.74300000000005
19110517054829896,1,0,3,0,1,545.258
19110517084957450,1,0,1,0,1,1095.631
19110517253011452,1,0,2,0,1,336.44800000000004
19110517253011452,2,0,2,0,1,471.02099999999996
19110517253011452,6,0,1,0,1,669.097
19110517321370056,1,1,3,1,1,1262.851
19110517321370056,2,0,2,1,1,690.1239999999999
19110517341538360,1,0,2,0,1,780.758
19110517362014480,1,1,2,3,2,1685.969
19110517563609936,2,0,2,0,1,321.217
19110518034488120,1,0,2,1,1,1731.0
19110518103619000,1,0,1,1,1,337.56
19110518240671184,1,0,3,0,1,640.53
19110518254064348,1,0,2,0,1,538.122
19110518305780880,1,0,1,1,1,523.683
19110518422579310,1,1,2,1,1,1278.0539999999999
19110518454896370,1,0,2,0,1,536.33
19110518454896370,2,0,1,0,1,304.004
19110518475920830,1,0,2,0,1,544.238
19110519105951772,1,1,1,1,1,890.812
19110519201620530,1,0,2,1,1,1296.921
19110519382575970,1,0,2,0,1,983.8439999999999
19110519424637700,1,2,2,2,1,736.334
19110519534069330,1,0,1,1,1,574.0319999999999
19110520055876910,1,0,2,0,1,1111.705
19110520092027812,1,1,3,2,2,1260.6480000000001
19110520384545948,1,1,3,2,3,738.596
19110520443496784,1,1,2,1,1,1194.81
19110521024491096,1,0,2,1,1,469.33099999999996
19110521200967150,1,0,1,2,1,611.2180000000001
19110521212735244,1,1,1,0,1,1150.568
19110521405696256,1,0,2,1,1,932.8330000000001
19110521584520584,1,2,3,2,3,1743.874
19110522022699630,1,1,2,1,1,1492.385
19110522090457770,1,0,1,0,1,352.94699999999995
19110522134776136,1,0,1,1,1,530.003
19110522293061956,1,1,2,0,1,750.35
19110606313014936,1,0,1,0,1,569.314
19110606313014936,2,0,2,2,1,2493.625
19110606504137704,1,0,1,1,1,694.711
19110606572388264,1,0,2,0,1,1102.344
19110607104778844,1,0,1,1,1,1120.745
19110608454261616,1,0,2,0,1,543.91
19110608455607172,1,0,1,2,1,1198.462
19110609074956376,1,0,1,1,1,1024.628
19110609122299852,1,0,3,2,1,460.796
19110609273144984,2,0,2,0,1,1589.474
19110609273144984,3,0,1,0,1,688.4580000000001
19110609523081148,1,0,1,1,1,1903.305
19110609551674096,1,0,2,1,1,660.155
19110610412350016,1,0,3,2,1,1323.4489999999998
19110610413058160,1,1,3,2,1,2043.8310000000001
19110611163810144,1,0,2,0,1,482.26099999999997
19110611343145780,1,0,2,2,1,1013.725
19110611430775160,1,0,1,0,1,374.593
19110611540744610,1,1,1,1,1,2177.613
19110612185696636,1,0,1,1,1,1265.045
19110612202569560,1,0,2,2,1,314.757
19110612324954864,1,0,1,0,1,311.835
19110612324954864,2,1,2,1,1,1243.063
19110612543316576,1,1,2,0,1,959.7189999999999
19110612543316576,2,0,1,2,1,633.241
19110613175674010,1,0,1,1,1,1709.639
19110613215234676,1,0,2,0,1,833.6439999999999
19110613254852616,1,0,1,0,1,603.2669999999999
19110613334659564,1,0,3,2,1,2133.022
19110613404268880,1,0,1,0,1,470.82300000000004
19110614062222744,1,0,2,1,1,1628.991
19110614063272190,1,1,2,0,1,1751.8039999999999
19110614280499868,1,0,2,2,1,1268.776
19110614390304984,1,0,2,0,1,487.05699999999996
19110614443763816,1,0,1,0,1,1207.0
19110615230209344,1,0,1,1,1,578.786
19110615441180748,1,0,1,0,1,368.272
19110616103372210,3,0,1,0,1,308.428
19110616154574596,1,0,1,0,1,792.355
19110616212642610,1,0,2,1,1,948.7439999999999
19110616255388416,1,0,2,0,1,429.93199999999996
19110616441879910,1,0,1,2,1,332.24800000000005
19110616452526036,1,0,2,0,1,574.492
19110617335179436,1,0,1,1,1,913.7819999999999
19110618134921530,1,0,1,1,1,792.3939999999999
19110618134921530,4,0,2,1,1,385.38699999999994
19110618295131376,1,0,2,0,1,720.63
19110618295131376,2,1,3,1,1,1081.0739999999998
19110618363821892,1,0,2,0,1,964.4889999999999
19110618541546950,1,0,2,2,3,779.436
19110618595817344,1,0,2,1,1,693.784
19110619053253130,1,0,2,0,1,375.731
19110619293266176,1,1,2,2,1,1057.109
19110619293266176,2,0,2,0,1,522.169
19110619293266176,4,0,1,0,1,435.625
19110620180378984,1,1,2,0,1,987.1669999999999
19110620255972544,1,0,2,0,1,761.183
19110516154555732,1,0,1,1,1,1306.458
19110516154844708,1,0,1,1,1,648.156
19110516162486416,1,0,1,1,1,1208.508
19110516213957428,1,0,2,1,1,893.1010000000001
19110516235682268,1,1,4,2,2,1393.994
19110516240891296,1,1,1,2,1,877.916
19110516250503372,1,1,2,1,1,1886.5870000000002
19110516255087756,1,0,1,0,1,793.278
19110516265636820,1,0,1,1,1,1327.487
19110516291500560,1,0,2,2,1,900.9839999999999
19110516304732230,1,0,2,1,1,466.31699999999995
19110516314704670,1,0,1,0,1,436.782
19110516355125244,2,0,1,2,1,468.412
19110516370197012,1,0,1,2,1,504.705
19110516375274190,1,0,1,0,1,357.01599999999996
19110516392601028,2,0,2,1,1,1005.105
19110516402769100,1,3,4,2,3,1940.149
19110516413828560,1,0,1,0,1,686.2339999999999
19110516454598404,1,1,2,2,1,1279.537
19110516460179784,1,0,1,1,1,782.791
19110516472422104,1,0,1,1,1,321.94599999999997
19110516503505630,1,0,2,1,1,672.305
19110516504981610,1,0,1,0,1,414.95300000000003
19110516534683100,1,0,1,0,1,434.579
19110516542760000,1,0,2,0,1,849.872
19110516572008084,2,0,3,2,1,1488.471
19110516584131296,1,1,2,0,1,387.217
19110516592270590,5,0,1,0,1,2698.83
19110516592561864,1,0,1,0,1,486.689
19110516594940184,1,0,1,1,1,492.691
19110517033998316,2,0,1,1,1,668.69
19110517034580930,1,0,1,0,1,304.07099999999997
19110517035785916,2,1,1,1,1,1328.934
19110517050026696,1,0,1,0,1,718.893
19110517064618692,1,0,1,0,1,1300.741
19110517082460536,1,0,1,0,1,704.699
19110517085618064,1,0,1,1,1,1509.317
19110517175110604,1,0,1,1,1,428.11699999999996
19110517222127280,1,0,1,1,1,682.2639999999999
19110517224887190,1,0,1,0,1,412.345
19110517253011452,7,2,2,2,1,1424.0079999999998
19110517275262864,1,0,1,1,1,1470.987
19110517275326736,1,1,2,1,1,747.66
19110517314311040,1,0,1,1,1,408.259
19110517352641800,1,0,1,0,1,440.602
19110517384977960,1,1,1,1,1,1147.641
19110517404954470,1,1,3,4,1,1367.46
19110517515393444,1,0,1,0,1,585.244
19110517515760812,1,0,1,0,1,527.525
19110517520189600,1,0,1,2,1,426.19300000000004
19110517554865476,1,1,3,2,3,1430.229
19110517584022104,1,0,1,0,1,345.35900000000004
19110517595838004,1,0,1,0,1,926.936
19110518002402016,1,1,1,1,1,1396.023
19110518044808484,1,0,1,0,1,419.62
19110518050290630,1,2,3,2,3,1441.255
19110518070104730,1,1,2,0,1,812.2130000000001
19110518084393096,1,0,1,0,1,319.372
19110518091104456,1,0,1,0,1,462.275
19110518134989164,1,1,2,2,1,1398.6979999999999
19110518180796880,1,0,2,1,1,440.13199999999995
19110518190203572,1,0,1,0,1,308.164
19110518244003570,1,0,2,0,1,2460.433
19110518292017024,1,0,1,2,1,1380.2839999999999
19110518365083936,1,0,1,0,1,351.291
19110518374815628,1,2,2,2,1,1567.9289999999999
19110518401409050,1,0,2,1,1,508.202
19110518405660570,1,0,2,0,1,372.18
19110518422579310,2,0,2,2,1,1350.963
19110518454896370,3,0,1,0,1,699.048
19110518500215530,1,0,2,0,1,527.028
19110518502746590,1,1,4,2,4,1793.707
19110518581452188,1,0,1,0,1,360.274
19110518583374840,1,0,3,2,1,732.304
19110519010944780,1,0,1,0,1,644.874
19110519072470092,1,0,1,0,1,820.2739999999999
19110519103139708,1,0,2,0,1,467.843
19110519103505430,1,0,1,0,1,311.98400000000004
19110519155243000,1,0,2,2,1,606.194
19110519172108464,1,0,3,2,2,822.799
19110519180351360,1,1,2,1,1,1897.808
19110519192367424,1,1,4,2,3,1195.046
19110519195973200,1,0,1,0,1,1166.4260000000002
19110519210425090,1,0,1,1,1,1011.4019999999999
19110519211645556,1,0,2,0,1,741.047
19110519255503240,1,1,2,0,1,757.5
19110519263749270,1,0,2,0,1,539.586
19110519291807720,1,0,1,1,1,1074.632
19110519312553920,1,0,1,0,1,323.913
19110519312987200,1,0,1,0,1,716.414
19110519321965680,1,0,2,0,1,485.539
19110519342153600,1,0,1,0,1,402.914
19110519383679190,1,0,2,1,1,923.67
19110519401662628,1,1,4,3,4,2214.458
19110519424637700,3,1,2,1,1,618.8380000000001
19110519431098690,1,2,2,2,1,1536.09
19110519444271470,1,0,2,2,1,1303.917
19110519452964416,1,0,1,0,1,450.246
19110519465700650,1,1,1,1,1,1484.1789999999999
19110519493483960,1,0,1,0,1,1212.1660000000002
19110519510137424,1,0,1,0,1,360.06800000000004
19110519582314380,1,0,1,1,1,627.744
19110520004171090,1,0,1,0,1,304.0
19110520035876940,2,0,1,0,1,420.592
19110520055876910,2,0,1,0,1,770.3539999999999
19110520060143748,1,0,2,1,1,628.859
19110520111621196,1,2,2,2,1,713.648
19110520162303412,1,0,1,2,1,440.61800000000005
19110520164507924,1,0,1,0,1,1194.9080000000001
19110520244689276,1,0,1,1,1,875.1610000000001
19110520253993612,1,0,1,0,1,2630.47
19110520413761348,1,0,3,2,2,885.3
19110521024491096,2,0,2,0,1,488.483
19110521040497710,1,0,2,2,1,1462.325
19110521100579704,1,0,1,1,1,640.8580000000001
19110521131238250,1,0,0,0,1,301.21299999999997
19110521180201470,1,0,2,0,1,654.104
19110521310834092,1,0,2,2,1,1089.58
19110521351934620,1,1,3,0,1,654.01
19110521395810430,2,0,1,2,1,1337.494
19110521405696256,2,2,3,2,3,2370.545
19110521541273736,1,0,1,1,1,2240.055
19110522131764910,1,0,1,0,1,430.811
19110522221348856,1,0,2,2,1,2237.07
19110522392567510,1,0,2,1,1,445.499
19110522432013452,1,0,1,0,1,371.985
19110522491689268,1,0,1,0,1,307.987
19110523021012476,1,0,1,0,1,542.732
19110600523093776,1,1,4,2,3,1560.723
19110600565386184,1,0,1,0,1,1709.4279999999999
19110602434611784,1,0,1,0,1,317.733
19110606123380910,1,1,1,2,1,1581.764
19110606333179110,1,0,2,0,1,487.139
19110607060916656,1,0,1,1,1,1564.388
19110607103205524,1,0,2,1,1,399.301
19110607225972980,1,0,1,0,1,938.015
19110607293568850,1,0,2,0,1,721.7589999999999
19110607343971696,1,0,1,0,1,448.093
19110607522230200,1,0,2,2,1,1662.056
19110607575894840,1,0,1,0,1,640.817
19110607584416120,1,0,1,0,1,1393.757
19110608035965024,1,0,1,0,1,629.399
19110608143645850,1,0,1,0,1,472.754
19110608152877270,1,0,1,2,1,1143.027
19110608220363370,1,0,2,0,1,1646.3110000000001
19110608252757480,1,0,1,0,1,463.173
19110608420479492,1,0,2,0,1,823.687
19110608453143628,1,0,2,0,1,903.258
19110608454261616,2,0,1,0,1,500.13199999999995
19110608594195772,1,0,2,2,1,1525.8110000000001
19110609013312004,1,0,2,1,1,965.709
19110609214660936,1,0,1,2,1,1653.406
19110609273144984,4,0,1,0,1,422.401
19110609273538920,1,0,1,0,1,939.939
19110609284099140,1,0,1,0,1,1083.558
19110609312963664,1,0,3,2,1,2603.146
19110609335926708,1,0,1,0,1,615.96
19110609472043960,1,1,3,1,1,980.034
19110609502898960,1,0,2,2,1,775.6569999999999
19110609523081148,2,0,1,0,1,524.315
19110609534067972,1,0,1,1,1,366.593
19110609551674096,2,1,3,2,2,520.616
19110609560084784,1,0,2,1,1,1855.217
19110609581670030,1,0,2,1,1,946.2660000000001
19110610001055810,1,0,1,1,1,315.92900000000003
19110610055541868,1,0,1,1,1,567.904
19110610075695436,1,0,1,0,1,397.848
19110610095974736,1,0,1,0,1,1166.577
19110610144558950,1,0,2,1,1,652.924
19110610253860280,1,0,1,2,1,890.0160000000001
19110610272272956,1,0,1,0,1,673.297
19110610352382372,1,0,2,0,1,1102.537
19110610412350016,2,0,1,0,1,627.105
19110610481587784,1,0,1,0,1,981.842
19110610483287724,1,0,1,2,1,1340.339
19110610491899076,1,0,2,0,1,613.094
19110611042885890,1,0,2,2,1,1239.607
19110611055010300,1,0,1,0,1,408.735
19110611081558236,1,1,4,2,2,1931.4470000000001
19110611113998256,1,0,1,2,1,1336.524
19110611133825444,1,0,1,0,1,1193.594
19110611170038720,1,1,2,1,1,1257.506
19110611183447984,1,0,1,1,2,2370.4970000000003
19110611204650652,1,0,1,0,1,667.727
19110611214974860,1,0,1,0,1,920.794
19110611283472476,1,0,1,1,1,974.697
19110611350986104,1,0,3,2,1,536.479
19110611372785504,1,0,1,0,1,1101.57
19110611385863780,1,0,1,0,1,302.612
19110611454405692,1,0,2,1,1,692.9810000000001
19110611460415216,1,1,2,2,1,792.77
19110611560007264,1,0,1,1,1,714.605
