# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/LAKELAND/LAKELAND_20191201_to_20191231_de09c18_proc.zip
# Import from fData/Raw Log Data/LAKELAND_20200101_to_20200131_a9720c1_proc.zip
# *arg* filter_args = {'query_list': ['debug == 0', 'sess_ActiveEventCount >= 10', 'sessDuration >= 300', '_continue == 0'], 'one_query': False, 'fillna': 0, 'verbose': True}
# Query: Intial Shape, output_shape: (32227, 1647)
# Query: debug == 0, output_shape: (32221, 1647)
# Query: sess_ActiveEventCount >= 10, output_shape: (26934, 1647)
# Query: sessDuration >= 300, output_shape: (16109, 1647)
# Query: _continue == 0, output_shape: (10591, 1647)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False, 'avg_tile_hover_lvl_range': None}
# *arg* lvlfeats = []
# *arg* lvlrange = range(0, 1)
# *arg* finalfeats = ['bloom_achs_per_sess_second', 'farm_achs_per_sess_second', 'money_achs_per_sess_second', 'pop_achs_per_sess_second', 'sessDuration']
# Original Num Rows: 10591
# *arg* zthresh = 3
# Removed points with abs(ZScore) >= 3. Reduced num rows: 9936
# LogTransform using np.long1p
# Scaled with scikitlearn RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
#              with_scaling=True)
# PCA df calculated with scikitlearn PCA(copy=True, iterated_power='auto', n_components=2, random_state=None,
#     svd_solver='auto', tol=0.0, whiten=False)
# Cluster on PCA dims
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=6, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)

sessID,num_play,bloom_achs_per_sess_second,farm_achs_per_sess_second,money_achs_per_sess_second,pop_achs_per_sess_second,sessDuration,label
19110020515240010,1,0.0,0.002934352662240359,0.0009781175540801196,0.001956235108160239,1022.372,2
19110021412008416,1,0.0,0.001240254698704926,0.0,0.001240254698704926,806.2860000000001,0
19110022023557304,1,0.0006859406853370575,0.0006859406853370575,0.001371881370674115,0.0006859406853370575,1457.852,3
19110022274676896,1,0.0,0.002199719095871457,0.0010998595479357286,0.0010998595479357286,909.207,2
19110022300735756,1,0.0,0.0021594634165302603,0.004318926833060521,0.0021594634165302603,463.07800000000003,4
19110022323452720,1,0.0,0.0017427098091907032,0.0017427098091907032,0.0017427098091907032,573.819,2
19110107103053744,1,0.0,0.0029564718647354994,0.0029564718647354994,0.0014782359323677497,676.482,4
19110107133405852,1,0.0,0.0019354826222692763,0.0,0.0019354826222692763,516.6669999999999,1
19110107314936696,1,0.0,0.0021801327410154916,0.0007267109136718305,0.0007267109136718305,1376.0629999999999,2
19110107405732990,1,0.0011584062646610794,0.0023168125293221587,0.0,0.0011584062646610794,863.255,0
19110107463932870,1,0.0,0.0030108647052890353,0.0030108647052890353,0.0015054323526445177,664.2610000000001,4
19110108123366180,1,0.0012538666111621714,0.002507733222324343,0.0012538666111621714,0.0012538666111621714,797.533,2
19110108154880590,1,0.0,0.0025022582881050145,0.0012511291440525072,0.0012511291440525072,799.278,2
19110108190486948,1,0.0,0.0015607660864258611,0.0,0.0007803830432129306,1281.422,0
19110108244513680,1,0.0,0.0016399276463922412,0.0008199638231961206,0.0008199638231961206,1219.566,3
19110108300897690,1,0.0,0.0033071790589421987,0.0016535895294710994,0.0016535895294710994,604.745,4
19110108411475524,1,0.0,0.004493079534247375,0.0,0.0022465397671236876,445.129,5
19110108511565556,1,0.0,0.00137098609545902,0.0,0.00068549304772951,1458.8039999999999,3
19110108545361680,2,0.0,0.005409294249379283,0.0,0.0018030980831264278,554.601,5
19110109094010504,1,0.0007002104832712714,0.0007002104832712714,0.0007002104832712714,0.0007002104832712714,1428.142,3
19110109124655990,1,0.0,0.002645407000276004,0.0008818023334253345,0.0008818023334253345,1134.0410000000002,2
19110109160181536,1,0.0,0.002097390217352548,0.004194780434705096,0.002097390217352548,476.783,4
19110109175984590,1,0.0,0.0014715750562141671,0.0,0.0014715750562141671,679.544,0
19110109252314292,1,0.0,0.003283910480600299,0.0016419552403001494,0.0016419552403001494,609.03,4
19110109252314292,2,0.0,0.002427314079878052,0.0,0.000809104693292684,1235.934,0
19110109294112636,1,0.0,0.0009944183299141916,0.0009944183299141916,0.0009944183299141916,1005.613,3
19110109420806064,1,0.0,0.0032866951294464875,0.0,0.0016433475647232437,608.514,1
19110109474680644,1,0.0,0.002266016773056154,0.002266016773056154,0.002266016773056154,441.30300000000005,4
19110109480573764,1,0.0,0.0036426687648438752,0.0,0.0018213343824219376,549.048,1
19110109485142984,1,0.0,0.0007161825749914774,0.0,0.0007161825749914774,1396.2920000000001,3
19110109485634820,1,0.0009522775622456229,0.0009522775622456229,0.0009522775622456229,0.0009522775622456229,1050.114,3
19110001175503584,1,0.0,0.0013138515426587886,0.0013138515426587886,0.0013138515426587886,761.1210000000001,2
19110001274085830,1,0.0004175492614179889,0.0012526477842539669,0.0004175492614179889,0.0004175492614179889,2394.927,3
19110001311565030,1,0.0,0.0026123813815578933,0.0,0.0013061906907789467,765.585,0
19110002150060536,2,0.0,0.005981737754635099,0.0,0.0029908688773175496,334.351,5
19110002291618864,1,0.0,0.0012548074811622027,0.0025096149623244053,0.0012548074811622027,796.935,2
19110003444466910,1,0.0006455402849414818,0.002582161139765927,0.0012910805698829635,0.0006455402849414818,1549.09,2
19110005184520484,1,0.0,0.005098702380244228,0.0,0.0016995674600814093,588.385,5
19110006391623776,1,0.0,0.0005811068225427608,0.0011622136450855215,0.0005811068225427608,1720.854,3
19110006571792850,1,0.0,0.001048957284011828,0.0003496524280039427,0.0003496524280039427,2859.9829999999997,3
19110007001373720,1,0.0,0.0012087016851718895,0.0,0.0012087016851718895,827.334,0
19110007091348452,1,0.0,0.0008642482120865112,0.0,0.0008642482120865112,1157.075,3
19110007182035580,1,0.0,0.004453638734186799,0.0,0.0022268193670933996,449.07099999999997,5
19110007263188172,1,0.0,0.0031840339800106345,0.0,0.0015920169900053172,628.134,1
19110007415230884,1,0.000466708732680439,0.000466708732680439,0.0,0.000933417465360878,2142.6639999999998,3
19110007514274484,1,0.00039615413565109915,0.0011884624069532974,0.0007923082713021983,0.0007923082713021983,2524.27,3
19110008143890030,1,0.0,0.0015178307163402065,0.0,0.0015178307163402065,658.835,0
19110008205914570,1,0.0,0.0008502165076336689,0.0,0.0008502165076336689,1176.171,3
19110008225054100,1,0.0,0.0019081038122960117,0.0009540519061480058,0.0009540519061480058,1048.161,2
19110008292069870,1,0.0009699622102722877,0.0019399244205445755,0.0019399244205445755,0.0009699622102722877,1030.968,2
19110008292229944,2,0.0,0.0027873981728604976,0.0027873981728604976,0.0013936990864302488,717.515,4
19110008342121304,1,0.0006860597461990576,0.00274423898479623,0.001372119492398115,0.0020581792385971727,1457.599,2
19110008400831924,1,0.0007722270100296843,0.002316681030089053,0.0015444540200593687,0.0007722270100296843,1294.9560000000001,2
19110008474177544,1,0.0,0.0015424957581366653,0.0,0.0015424957581366653,648.3,0
19110008495502290,1,0.0,0.0017417475998718075,0.0017417475998718075,0.0017417475998718075,2296.544,2
19110009073889360,1,0.0,0.002512682766262711,0.0,0.002512682766262711,397.981,1
19110009090690380,1,0.0,0.001745560167713421,0.0,0.001745560167713421,572.882,1
19110009153807024,1,0.0,0.0027826396676415184,0.0,0.0027826396676415184,359.371,5
19110009160961884,1,0.0011085085793021495,0.002217017158604299,0.002217017158604299,0.0011085085793021495,902.113,2
19110009172235556,1,0.001216752244907892,0.002433504489815784,0.001216752244907892,0.001216752244907892,821.86,2
19110009225956180,1,0.0010831584032512081,0.0021663168065024162,0.0021663168065024162,0.0010831584032512081,923.2260000000001,2
19110009461224290,1,0.000333439033506955,0.00066687806701391,0.00066687806701391,0.000333439033506955,2999.0490000000004,3
19110009483183372,1,0.0,0.0016262859856431473,0.0,0.0016262859856431473,614.898,0
19110009492236160,2,0.0,0.0021865785621278033,0.0,0.0010932892810639016,914.671,0
19110009521403344,1,0.0,0.0028512285944013276,0.0028512285944013276,0.0028512285944013276,350.726,4
19110010051592560,1,0.0,0.005476721196554048,0.0,0.002738360598277024,365.18199999999996,5
19110010065428544,1,0.0,0.0020389500630545307,0.0010194750315272653,0.0010194750315272653,980.8969999999999,2
19110010112295416,1,0.0,0.0009469571426136397,0.0,0.0009469571426136397,1056.014,0
19110010145341660,1,0.0,0.0012138205609064812,0.0006069102804532406,0.0006069102804532406,1647.69,3
19110010163819724,1,0.0,0.002019785821911445,0.002019785821911445,0.002019785821911445,495.102,4
19110010164029110,2,0.0,0.003538382605311112,0.0023589217368740747,0.0023589217368740747,847.845,4
19110010181304596,1,0.0,0.0016647937736712867,0.0,0.0016647937736712867,600.675,0
19110010184680920,1,0.0,0.0006780814904773626,0.0013561629809547252,0.0006780814904773626,1474.749,3
19110010190353016,1,0.0,0.0013175768707285806,0.0006587884353642903,0.0006587884353642903,1517.9379999999999,3
19110010242494964,1,0.0,0.0026912032638913186,0.0026912032638913186,0.0013456016319456593,743.1619999999999,4
19110010284802536,1,0.0,0.001405086412814388,0.001405086412814388,0.001405086412814388,711.7,2
19110010330938950,1,0.0,0.002836223681616874,0.0,0.001418111840808437,705.163,1
19110010442053400,1,0.0,0.0023786417004433786,0.0,0.0011893208502216893,840.816,0
19110010454441200,1,0.0012440503293001221,0.0037321509879003666,0.0012440503293001221,0.0012440503293001221,803.826,2
19110010472974296,1,0.0,0.0003768444178978488,0.0003768444178978488,0.0003768444178978488,2653.615,3
19110010481226510,3,0.0,0.0009514168499729799,0.0009514168499729799,0.0009514168499729799,1051.0639999999999,3
19110010492149370,1,0.0,0.003058646487756238,0.0,0.003058646487756238,326.942,5
19110010500553840,1,0.0,0.004445145789669036,0.0,0.002222572894834518,449.92900000000003,5
19110010544022356,2,0.0,0.0056315026256880995,0.0,0.0028157513128440497,355.145,5
19110010552289136,1,0.0,0.0016574429963917465,0.0,0.0016574429963917465,603.339,0
19110011001613764,1,0.0,0.0019451052399190058,0.0,0.0019451052399190058,514.111,1
19110011011166296,1,0.0,0.00033358396608651974,0.0,0.00033358396608651974,2997.7459999999996,3
19110011025764330,1,0.0,0.001576208084686508,0.0,0.001576208084686508,634.434,0
19110011042292012,1,0.0,0.001116198495810907,0.0,0.001116198495810907,895.898,0
19110011042450320,1,0.0006482419031345089,0.0019447257094035266,0.0012964838062690179,0.0012964838062690179,1542.634,2
19110011151858476,1,0.0010362307727380118,0.0010362307727380118,0.0010362307727380118,0.0010362307727380118,965.0360000000001,2
19110011175598384,1,0.0,0.002293593763259839,0.0,0.002293593763259839,435.99699999999996,1
19110011195497096,1,0.0007789335853962417,0.0011684003780943625,0.0007789335853962417,0.00038946679269812084,2567.613,3
19110011222878216,1,0.0,0.0031065741321785164,0.0,0.0031065741321785164,321.89799999999997,5
19110011261650540,1,0.0,0.0028688889080148152,0.0,0.0028688889080148152,348.56699999999995,5
19110011341147584,1,0.0,0.0013846464859056833,0.0,0.0013846464859056833,722.206,0
19110011345816764,1,0.0,0.0011206453123966905,0.0011206453123966905,0.0011206453123966905,892.3430000000001,2
19110011394102656,1,0.0,0.001674621116972285,0.0,0.001674621116972285,597.15,0
19110011453053704,1,0.0,0.002688269601181763,0.002688269601181763,0.0013441348005908814,743.9730000000001,4
19110011462282024,1,0.0,0.002867708313916558,0.0,0.001433854156958279,697.421,1
19110011471278104,1,0.0,0.0015719142929450916,0.0015719142929450916,0.0015719142929450916,636.1669999999999,2
19110011495971676,1,0.0,0.0010967822602050105,0.0,0.0010967822602050105,911.758,0
19110012005049364,2,0.0,0.00041270521250810446,0.0,0.00041270521250810446,2423.0370000000003,3
19110012064582976,1,0.0,0.0019090600170288154,0.0019090600170288154,0.0019090600170288154,523.818,2
19110012075272244,1,0.00034421073682782956,0.0010326322104834886,0.0006884214736556591,0.0006884214736556591,2905.197,3
19110012083381390,1,0.0,0.0018390161998937048,0.0018390161998937048,0.0018390161998937048,543.769,2
19110012101586120,1,0.0,0.001780037238379027,0.001780037238379027,0.001780037238379027,561.786,2
19110012114973370,1,0.0,0.0011742512533664316,0.0,0.0005871256266832158,1703.213,3
19110012135054170,1,0.0,0.0013686043975996503,0.0009124029317331002,0.0009124029317331002,2192.014,3
19110012151988696,1,0.0,0.0007822773501762862,0.0003911386750881431,0.0003911386750881431,2556.638,3
19110012235273748,2,0.0,0.0022654623468830637,0.0,0.0022654623468830637,441.411,1
19110012263452210,2,0.0,0.0046536411251573515,0.0,0.0023268205625786758,429.77099999999996,5
19110012305822996,2,0.0,0.0003336170190051607,0.0006672340380103214,0.0003336170190051607,2997.449,3
19110012373613456,1,0.0,0.001954657802945083,0.0,0.0009773289014725415,1023.197,0
19110012480082852,2,0.0003549364202390426,0.0014197456809561704,0.0007098728404780852,0.0007098728404780852,2817.406,3
19110012513647336,1,0.0,0.002306390084367749,0.0,0.002306390084367749,433.57800000000003,1
19110012565992456,1,0.0,0.0026392222739803034,0.0026392222739803034,0.0026392222739803034,757.799,4
19110012583066224,1,0.0004213293784549009,0.0004213293784549009,0.0004213293784549009,0.0004213293784549009,2373.44,3
19110013050567148,1,0.0,0.0023204171181811645,0.0,0.0011602085590905822,861.914,0
19110013054323828,1,0.0006644602157768104,0.0006644602157768104,0.0006644602157768104,0.0006644602157768104,1504.981,3
19110013151129652,1,0.0,0.005894749252103688,0.0,0.002947374626051844,339.285,5
19110013194305256,1,0.0,0.0025563613774697647,0.0,0.0025563613774697647,391.181,1
19110013311987184,1,0.0,0.0031902098839082624,0.0015951049419541312,0.0031902098839082624,626.918,4
19110013342597744,1,0.0,0.0010454531673571884,0.0,0.0010454531673571884,956.523,0
19110013344870264,1,0.0,0.0013004780557332877,0.0,0.0013004780557332877,768.948,0
19110013345768490,1,0.0,0.0006114468973655811,0.0012228937947311622,0.0006114468973655811,1635.465,3
19110013354752870,1,0.0,0.0008500936378142051,0.0,0.0008500936378142051,1176.3410000000001,3
19110013362145730,1,0.0,0.0031603764640443974,0.002106917642696265,0.002106917642696265,949.2539999999999,4
19110013370614720,1,0.0,0.0033231313201803796,0.0,0.0033231313201803796,300.921,5
19110013384574716,1,0.0,0.0016450371696148474,0.0032900743392296947,0.0016450371696148474,607.889,4
19110013491466852,1,0.0,0.003848277799477788,0.0,0.001924138899738894,519.7130000000001,5
19110013492844264,1,0.0005538957147304134,0.0005538957147304134,0.0005538957147304134,0.0005538957147304134,1805.394,3
19110013501634176,1,0.0,0.0011601493344223267,0.0011601493344223267,0.0011601493344223267,861.9580000000001,2
19110013510915036,1,0.0006100801096191941,0.0006100801096191941,0.0006100801096191941,0.0006100801096191941,1639.129,3
19110013512510164,1,0.0003334522646410553,0.001000356793923166,0.0006669045292821106,0.0006669045292821106,2998.93,3
19110013532017796,1,0.0,0.004120839497422415,0.0027472263316149436,0.0013736131658074718,728.007,4
19110014013835556,1,0.0,0.0044580298777162405,0.0014860099592387468,0.0014860099592387468,672.943,4
19110014014702970,1,0.0,0.0018773842780331021,0.0,0.0018773842780331021,532.656,1
19110014035393990,1,0.0,0.002069129620625084,0.0,0.002069129620625084,483.295,1
19110014041429216,1,0.0,0.00305413453462625,0.0,0.00305413453462625,327.425,5
19110014044433440,1,0.0003774698797909421,0.0011324096393728264,0.0007549397595818842,0.0007549397595818842,2649.218,3
19110014083497376,1,0.0,0.0005122481083957977,0.0,0.0005122481083957977,1952.1789999999999,3
19110014143369350,1,0.0011567594079242647,0.0023135188158485294,0.0011567594079242647,0.0011567594079242647,864.4839999999999,2
19110014215495896,1,0.0,0.0016387317527219332,0.0032774635054438664,0.0016387317527219332,610.2280000000001,4
19110014234707580,1,0.0,0.0014656545833217302,0.0,0.0014656545833217302,682.289,0
19110014241736290,1,0.0,0.0032784735427185104,0.0,0.0032784735427185104,305.02,5
19110014272712050,1,0.0,0.002901325905939014,0.0,0.002901325905939014,344.67,5
19110014282803916,1,0.0,0.0022806837489879467,0.001520455832658631,0.001520455832658631,1315.395,2
19110014283213884,1,0.0,0.001901498571023824,0.0,0.001901498571023824,525.901,1
19110014323731940,1,0.0004643152812195148,0.0018572611248780593,0.0018572611248780593,0.0013929458436585445,2153.709,2
19110014325418536,1,0.0,0.0029299135382514865,0.0,0.0029299135382514865,341.30699999999996,5
19110014354273324,1,0.0,0.0032050254799525658,0.0,0.0032050254799525658,312.01,5
19110014363928760,1,0.0008086055032073338,0.002425816509622001,0.0008086055032073338,0.0008086055032073338,1236.697,2
19110014364319980,1,0.0011177030754717825,0.0011177030754717825,0.002235406150943565,0.0011177030754717825,894.692,2
19110014420813120,1,0.0009122547745134262,0.0018245095490268524,0.0018245095490268524,0.0018245095490268524,2192.37,2
19110014463720476,1,0.0,0.001819326339842883,0.0,0.001819326339842883,549.654,1
19110014484210410,1,0.0,0.0010381240682836486,0.0,0.0010381240682836486,963.2760000000001,0
19110014535107650,1,0.0,0.0028696710209141626,0.0,0.0028696710209141626,348.472,5
19110014545268876,1,0.0010498059433713678,0.0010498059433713678,0.0,0.0010498059433713678,952.557,0
19110015000904070,1,0.0005652169981099143,0.0016956509943297428,0.0016956509943297428,0.0011304339962198286,1769.2320000000002,2
19110015005133276,1,0.0,0.0022950439673048036,0.0022950439673048036,0.0011475219836524018,871.443,2
19110015022098816,2,0.0007340192988354049,0.0014680385976708098,0.0014680385976708098,0.0007340192988354049,1362.362,2
19110015033231410,1,0.0,0.0008811430540153909,0.0008811430540153909,0.00044057152700769547,2269.779,3
19110015160133190,1,0.0,0.0015456034151653062,0.0015456034151653062,0.0007728017075826531,1293.993,2
19110015191434092,1,0.001040408422730427,0.002080816845460854,0.001040408422730427,0.001040408422730427,961.1610000000001,2
19110015245374028,3,0.0,0.0028368633369456058,0.001891242224630404,0.000945621112315202,1057.506,2
19110015261477744,1,0.0,0.0013330915993899771,0.0,0.0013330915993899771,750.1360000000001,0
19110015275321376,1,0.0,0.0015995188647254905,0.0015995188647254905,0.0015995188647254905,625.188,2
19110015373773130,1,0.0006546319135676392,0.0013092638271352784,0.0006546319135676392,0.0006546319135676392,1527.576,3
19110015384296970,1,0.00044943234447730794,0.0017977293779092318,0.0017977293779092318,0.0008988646889546159,2225.029,2
19110015443973244,1,0.0,0.0013024649148513563,0.0,0.0013024649148513563,767.775,0
19110015525260636,1,0.0,0.002131591680823988,0.0,0.002131591680823988,469.13300000000004,1
19110015532837840,1,0.0,0.002808144743012634,0.002808144743012634,0.002808144743012634,356.10699999999997,4
19110016000706370,2,0.0009162879343204809,0.002748863802961443,0.0018325758686409618,0.0009162879343204809,1091.36,2
19110016010945332,1,0.0,0.001890591471541872,0.0,0.001890591471541872,528.935,1
19110016015507484,1,0.0,0.0018283708301717757,0.0,0.0018283708301717757,546.935,1
19110016052763736,2,0.000351066522542157,0.001404266090168628,0.001404266090168628,0.0010531995676264709,2848.4629999999997,3
19110016054313570,1,0.0,0.005240504206378042,0.0,0.0017468347354593476,572.464,5
19110016080539144,3,0.0,0.0008901231930499181,0.0017802463860998362,0.0008901231930499181,1123.44,2
19110016103439750,1,0.0,0.0011020182361977725,0.0011020182361977725,0.0011020182361977725,907.426,2
19110016171501290,1,0.0,0.004159318537250857,0.0020796592686254285,0.0010398296343127143,961.696,4
19110016210742390,1,0.0006669490084135617,0.0013338980168271235,0.0010004235126203425,0.00033347450420678087,2998.73,3
19110016240861970,1,0.0,0.001354138314395709,0.0,0.001354138314395709,738.477,0
19110016302104896,1,0.0,0.0020102078353881007,0.0,0.0020102078353881007,497.461,1
19110016350793910,1,0.0,0.0014410675428357328,0.0,0.0014410675428357328,693.93,0
19110016370036760,2,0.0009499283279076593,0.0018998566558153186,0.0009499283279076593,0.0009499283279076593,1052.711,2
19110016370298748,1,0.0006684970114841102,0.0013369940229682204,0.0013369940229682204,0.0013369940229682204,2991.7859999999996,3
19110016385898130,1,0.0,0.0006210744214847034,0.0,0.0006210744214847034,1610.1129999999998,3
19110016392507340,1,0.0,0.002211073498294157,0.0,0.002211073498294157,452.269,1
19110016394884064,1,0.0,0.002582724671219149,0.0012913623356095745,0.0012913623356095745,774.3760000000001,2
19110016481647444,1,0.0,0.001953346277507999,0.0,0.0009766731387539996,1023.8839999999999,0
