# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/LAKELAND/LAKELAND_20191201_to_20191231_de09c18_proc.zip
# Import from fData/Raw Log Data/LAKELAND_20200101_to_20200131_a9720c1_proc.zip
# *arg* filter_args = {'query_list': ['debug == 0', 'sess_ActiveEventCount >= 10', 'sessDuration >= 300', '_continue == 0'], 'one_query': False, 'fillna': 0, 'verbose': True}
# Query: Intial Shape, output_shape: (32227, 1647)
# Query: debug == 0, output_shape: (32221, 1647)
# Query: sess_ActiveEventCount >= 10, output_shape: (26934, 1647)
# Query: sessDuration >= 300, output_shape: (16109, 1647)
# Query: _continue == 0, output_shape: (10591, 1647)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False, 'avg_tile_hover_lvl_range': None}
# *arg* lvlfeats = ['count_blooms', 'count_deaths', 'count_farmfails', 'count_food_produced', 'count_milk_produced']
# *arg* lvlrange = range(0, 2)
# Describe Level Feats lvls 0 to 1. Assuming WINDOW_SIZE_SECONDS=300 and WINDOW_OVERLAP_SECONDS=30, filtered by (sessDuration > 570)
# *arg* finalfeats = ['avg_lvl_0_to_1_count_deaths', 'avg_lvl_0_to_1_count_farmfails', 'avg_lvl_0_to_1_count_food_produced', 'avg_lvl_0_to_1_count_milk_produced', 'avg_lvl_0_to_1_count_blooms']
# Original Num Rows: 6712
# *arg* zthresh = 3
# Removed points with abs(ZScore) >= 3. Reduced num rows: 6448
# LogTransform using np.long1p
# Scaled with scikitlearn RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
#              with_scaling=True)
# PCA df calculated with scikitlearn PCA(copy=True, iterated_power='auto', n_components=2, random_state=None,
#     svd_solver='auto', tol=0.0, whiten=False)
# Cluster on PCA dims
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=7, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)

,PCA_0,PCA_1
0,-0.4636897838914078,-0.3717878133335665
1,-0.5989863713420754,-0.2718294370339299
2,0.9998590688754692,-0.1574687302057156
3,-0.9047119056619297,0.06622706459490242
4,0.26097251829781765,0.4879190908586404
5,-0.6344004605970732,-0.11316473539794195
6,0.39033268554119976,-0.976554630247962
7,-0.9047119056619297,0.06622706459490242
8,0.7807426249026576,-0.045192378981761074
9,-0.22319906182469265,-0.400364109830966
10,-0.1755084620194703,-0.653570480640061
11,-0.37041963574941467,-0.42666153113182936
12,-0.6344004605970732,-0.11316473539794195
13,2.0331941498616732,-0.033316949214360646
14,1.6518891058504555,-1.6807473365335188
15,-0.7093015423858189,-0.2069276041827732
16,-0.5989863713420756,-0.27182943703392504
17,2.5429711304821248,1.4327355948415224
18,2.0520994987717587,-1.9411211594914684
19,0.3597579028774193,-0.933648888658934
20,0.05331073539483601,0.6273064116118763
21,-1.4578481473659128,0.4486963399273634
22,0.30953840824281786,-0.9290208537878782
23,1.0695914967254976,0.6383735913619027
24,-0.769697048047728,-0.013206359098238545
25,-0.769697048047728,-0.013206359098238545
26,-1.070301545939912,0.1885662298770711
27,-0.46368978389142074,-0.3717878133336285
28,0.0033910700130019,0.4984869993784936
29,-0.349298149130445,-0.4563014162886636
30,-0.08461796762782499,-0.6518495944078054
31,-0.20735631469180218,-0.666957839887776
32,0.04968094615057628,-0.6019703959599957
33,0.32136802395972697,0.2941978457741057
34,-0.769697048047728,-0.013206359098238545
35,-0.9047119056619297,0.06622706459490242
36,0.5995269917814183,0.26067361348571133
37,-0.5311536617211589,-0.4443333912446164
38,1.1956242258494483,-0.31923616728629234
39,0.0033910700130019,0.4984869993784936
40,-0.14501347328973427,-0.45812834932327046
41,-0.6344004605970732,-0.11316473539794195
42,0.5886568942257704,0.10888013068718495
43,0.5282613885638611,0.30260137577171947
44,-0.04176667441381966,-0.7892970051699449
45,-0.8014651067860152,-0.2649415912517723
46,1.8827303974822032,0.7490953794597197
47,0.5240692030202287,-0.889343079380586
48,-0.6344004605970732,-0.11316473539794195
49,-0.6344004605970732,-0.11316473539794195
50,0.5995269917814183,0.26067361348571133
51,1.757356775929246,-0.8094026979203582
52,1.9069373824314324,0.04592758950252049
53,-0.7093015423858189,-0.2069276041827732
54,0.11370624105674526,0.43358516652734175
55,-0.5905115861796698,-0.251897766010041
56,1.344095636725547,0.6029385615521904
57,-0.15693745976380158,-0.5843841469238371
58,-0.6344004605970732,-0.11316473539794195
59,-0.769415318211275,-0.03373131170480095
60,0.26759433847722297,-0.991662875727933
61,0.902447056602511,0.7249446084138911
62,-0.5559331422256618,-0.1914539274968087
63,0.6064469770988196,0.2448371362794151
64,-0.349298149130445,-0.4563014162886636
65,-0.6664502491718135,-0.344375014944913
66,-0.30644685591643955,-0.5937488270508033
67,0.5226202527731932,-0.8961948065516745
68,-0.2502076079058075,-0.5295104291256362
69,-0.2467740652370274,-0.6116427183540528
70,-0.769415318211275,-0.03373131170480095
71,-0.6593818770039848,-0.07810819194939034
72,-0.769415318211275,-0.03373131170480095
73,-1.070301545939912,0.1885662298770711
74,-0.6593818770039848,-0.07810819194939034
75,1.3482740039595797,-1.4665605658928413
76,1.8064046883675386,-0.6213859656242162
77,-0.4853174515635968,-0.18051568620767486
78,-0.5559331422256618,-0.1914539274968087
79,-0.6344004605970732,-0.11316473539794195
80,-0.22319906182469265,-0.400364109830966
81,-0.769697048047728,-0.013206359098238545
82,0.10031655536821074,-0.6024636058675631
83,-1.2443659713803,0.2909737241353558
84,-1.4578481473659128,0.4486963399273634
85,-0.6550236834502992,-0.11824491465983611
86,-0.8290881088906872,-0.015837420401551602
87,-0.2553286443334776,-0.3932265164721187
88,0.80114139653913,0.10099508964268997
89,1.5617340703624372,0.18725630275048108
90,1.118458661577361,-1.3081667278295936
91,-1.0787763311023177,0.16863455885318696
92,1.6600417786193016,-1.6776581929982428
93,-0.7093015423858189,-0.2069276041827732
94,0.8088355539946243,-0.04306598182604093
95,1.2268952277817124,0.6893060010994418
96,1.2115263396571005,0.5431036904624656
97,-0.769697048047728,-0.013206359098238545
98,-0.769697048047728,-0.013206359098238545
99,-0.6344004605970732,-0.11316473539794195
100,0.2950109748085213,-0.7463056525042882
101,-0.9047119056619297,0.06622706459490242
102,-0.5200088258360976,-0.197678338352977
103,3.7733383321678238,1.4004550093272439
104,0.512122940038394,0.325248539275576
105,0.24914290258090865,-0.7352996087033435
106,0.2667929113804491,0.46958379581986853
107,1.8288981900309846,0.9306798582074637
108,-0.0776276585021334,0.687128065201134
109,-0.5989863713420756,-0.27182943703392504
110,0.6777125803163768,0.20290937399340686
111,0.9302530236709701,-0.11449964092828026
