# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/LAKELAND/LAKELAND_20191201_to_20191231_de09c18_proc.zip
# Import from fData/Raw Log Data/LAKELAND_20200101_to_20200131_a9720c1_proc.zip
# *arg* filter_args = {'query_list': ['debug == 0', 'sess_ActiveEventCount >= 10', 'sessDuration >= 300', '_continue == 0'], 'one_query': False, 'fillna': 0, 'verbose': True}
# Query: Intial Shape, output_shape: (32227, 1647)
# Query: debug == 0, output_shape: (32221, 1647)
# Query: sess_ActiveEventCount >= 10, output_shape: (26934, 1647)
# Query: sessDuration >= 300, output_shape: (16109, 1647)
# Query: _continue == 0, output_shape: (10591, 1647)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False, 'avg_tile_hover_lvl_range': None}
# *arg* lvlfeats = ['count_blooms', 'count_deaths', 'count_farmfails', 'count_food_produced', 'count_milk_produced']
# *arg* lvlrange = range(0, 2)
# Describe Level Feats lvls 0 to 1. Assuming WINDOW_SIZE_SECONDS=300 and WINDOW_OVERLAP_SECONDS=30, filtered by (sessDuration > 570)
# *arg* finalfeats = ['avg_lvl_0_to_1_count_deaths', 'avg_lvl_0_to_1_count_farmfails', 'avg_lvl_0_to_1_count_food_produced', 'avg_lvl_0_to_1_count_milk_produced', 'avg_lvl_0_to_1_count_blooms']
# Original Num Rows: 6712
# *arg* zthresh = 3
# Removed points with abs(ZScore) >= 3. Reduced num rows: 6448
# LogTransform using np.long1p
# Scaled with scikitlearn RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
#              with_scaling=True)
# PCA df calculated with scikitlearn PCA(copy=True, iterated_power='auto', n_components=2, random_state=None,
#     svd_solver='auto', tol=0.0, whiten=False)
# Cluster on PCA dims
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=7, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)

sessID,num_play,avg_lvl_0_to_1_count_deaths,avg_lvl_0_to_1_count_farmfails,avg_lvl_0_to_1_count_food_produced,avg_lvl_0_to_1_count_milk_produced,avg_lvl_0_to_1_count_blooms,label 
19110220504697296,1,0.5,16.0,55.0,2.5,0.5,4
19110222510550196,1,1.0,3.0,9.0,0.0,0.0,2
19110306402232530,1,0.5,8.5,30.0,0.5,0.0,6
19110306501416760,1,0.5,3.0,10.0,0.0,0.0,2
19110307290294988,1,0.0,1.0,7.0,0.0,0.0,0
19110307430522410,1,0.0,1.5,5.0,0.0,0.0,0
19110308051302984,1,0.0,0.5,2.0,0.0,0.0,3
19110308081405204,1,0.5,3.0,8.0,0.0,0.0,2
19110308082543140,1,0.0,0.5,3.0,0.0,0.0,0
19110308115163864,1,0.0,0.5,2.0,0.0,0.0,3
19110308180851090,1,0.5,2.0,5.0,0.0,0.0,0
19110308195522856,1,0.5,2.0,5.0,0.0,0.0,0
19110308220443320,1,0.5,2.5,5.0,0.0,0.0,2
19110214443186824,1,0.5,2.0,5.0,0.0,0.0,0
19110214444212796,2,0.0,5.5,14.0,1.0,0.0,1
19110214463297216,1,0.0,4.5,15.0,0.0,0.0,2
19110214475195052,1,0.0,1.5,3.0,0.0,0.0,0
19110214485401532,2,1.0,1.5,9.0,0.0,0.0,2
19110214485704572,1,0.0,1.5,5.0,0.0,0.0,0
19110214493008736,1,0.0,1.0,6.0,0.0,0.0,0
19110214501382748,2,0.5,5.5,20.0,0.5,0.0,6
19110214515494256,1,0.0,2.5,8.0,0.5,0.0,5
19110214552245830,1,0.0,1.0,7.0,0.0,0.0,0
19110214562250984,1,0.0,3.0,9.0,0.0,0.0,2
19110215001421476,2,0.0,3.0,4.0,0.0,0.0,0
19110215030285136,1,0.0,5.5,15.0,0.0,0.0,2
19110215042621904,1,0.5,3.0,4.0,0.0,0.0,0
19110215045520064,1,0.0,2.5,7.0,0.5,0.0,5
19110215063408652,1,0.0,5.5,25.0,0.0,0.0,6
19110215063509530,1,0.0,1.5,4.0,0.0,0.0,0
19110215082615424,1,0.0,8.5,38.0,1.5,0.0,1
19110215083260456,1,0.0,2.0,6.0,0.0,0.0,0
19110215095364170,1,0.0,7.5,21.0,3.5,0.0,4
19110215114179692,1,0.0,1.0,4.0,0.0,0.0,0
19110215114769496,1,0.0,0.5,3.0,0.0,0.0,0
19110215115432268,1,0.0,9.0,23.0,1.0,0.0,1
19110215121064060,1,0.0,4.0,10.0,0.0,0.0,2
19110215142462096,1,0.0,0.5,12.0,0.0,0.0,2
19110215162437040,1,0.5,6.0,19.0,1.0,0.0,1
19110215163175864,1,0.0,3.5,16.0,0.0,0.0,2
19110215184842024,1,0.0,1.5,4.0,0.0,0.0,0
19110215194598880,1,0.0,6.5,22.0,0.0,0.0,6
19110215201760456,1,0.0,1.5,4.0,0.0,0.0,0
19110215204257544,1,0.5,3.0,7.0,1.0,0.0,5
19110215204440900,2,0.0,2.5,8.0,0.0,0.0,2
19110215225704304,1,0.0,0.5,2.0,0.0,0.0,3
19110215243049630,1,0.0,1.0,4.0,0.0,0.0,0
19110215295421044,1,0.5,2.0,6.0,0.5,0.0,5
19110215322155080,2,0.0,1.5,4.0,0.0,0.0,0
19110215350112256,1,0.0,0.5,3.0,0.0,0.0,0
19110215365201668,1,0.0,1.5,9.0,0.0,0.0,2
19110215390433200,1,0.0,5.5,17.0,0.0,0.0,6
19110215401834904,1,0.0,5.5,15.0,0.5,0.0,5
19110215403607036,1,0.0,1.0,3.0,0.0,0.0,0
19110215433058496,1,0.0,4.5,17.0,0.0,0.0,2
19110215475829470,2,0.0,0.5,4.0,0.0,0.0,0
19110215491167240,1,0.0,16.5,81.0,9.0,0.0,4
19110215523111228,1,0.5,3.5,12.0,0.0,0.0,2
19110215530241616,1,0.0,1.5,4.0,0.0,0.0,0
19110216004819056,1,0.0,4.0,16.0,0.0,0.0,2
19110216012930816,1,0.5,9.5,18.0,3.5,0.0,4
19110216040731464,1,0.0,2.5,7.0,0.0,0.0,2
19110216045104896,1,0.0,10.0,35.0,2.5,0.5,1
19110216085259370,1,0.0,0.5,2.0,0.0,0.0,3
19110216111630780,1,0.0,1.5,3.0,0.0,0.0,0
19110216133977884,1,0.0,1.5,7.0,0.0,0.0,0
19110216195342496,1,0.5,2.5,6.0,0.0,0.0,2
19110216205342224,1,0.0,1.0,3.0,0.0,0.0,0
19110216242340228,2,0.0,0.5,2.0,0.0,0.0,3
19110216250270040,1,0.0,0.0,0.0,0.0,0.0,3
19110216332074890,1,0.0,1.5,5.0,0.0,0.0,0
19110216333669290,1,0.0,3.5,19.0,0.5,0.0,5
19110216350177024,1,0.0,5.5,12.0,1.5,0.5,1
19110216364315412,1,0.0,2.0,4.0,0.0,0.0,0
19110216370594320,1,0.0,1.0,2.0,0.0,0.0,0
19110216402091210,1,0.0,1.5,5.0,0.0,0.0,0
19110216405144440,1,0.0,3.0,14.0,0.5,0.0,5
19110216420412510,1,0.0,1.0,6.0,0.0,0.0,0
19110216422484220,1,0.0,3.0,9.0,0.5,0.0,5
19110216432358388,1,0.0,2.0,6.0,0.0,0.0,0
19110216441629948,1,0.5,1.5,4.0,0.0,0.0,0
19110216450397024,1,0.5,6.0,18.0,0.0,0.0,6
19110216465567680,1,0.0,0.5,5.0,0.0,0.0,0
19110216474608510,2,0.0,1.5,5.0,0.0,0.0,0
19110216520466904,1,0.0,2.0,4.0,0.0,0.0,0
19110216562817970,3,1.0,2.0,6.0,0.0,0.0,2
19110216573089030,1,0.0,3.0,16.0,1.0,0.5,5
19110217004067064,3,1.0,2.0,9.0,0.0,0.0,2
19110217004990730,1,0.0,1.5,9.0,0.5,0.0,5
19110217020648892,1,0.0,1.5,4.0,0.0,0.0,0
19110217071183470,1,0.0,2.5,6.0,0.5,0.0,5
19110217091034532,1,0.0,3.0,11.0,0.0,0.0,2
19110217104743636,1,0.0,1.0,4.0,0.0,0.0,0
19110217151959510,1,0.0,2.0,6.0,0.0,0.0,0
19110217163135830,1,0.5,3.5,18.0,0.0,0.0,2
19110217183159496,1,0.5,1.0,5.0,0.0,0.0,0
19110217200668172,2,0.0,1.0,5.0,0.0,0.0,0
19110217213739468,1,0.0,4.5,8.0,1.0,0.5,5
19110217231896536,1,0.0,1.5,5.0,0.0,0.0,0
19110217235914236,1,0.5,1.5,7.0,0.5,0.0,5
19110217240139136,1,0.0,4.5,13.0,1.0,0.0,1
19110217252247908,1,0.0,2.0,8.0,0.0,0.0,2
19110217265786532,1,0.0,0.0,2.0,0.0,0.0,3
19110217265943108,1,0.0,5.0,19.0,0.0,0.0,6
19110217275536604,1,0.5,3.5,9.0,1.0,0.0,5
19110217310571412,1,0.0,2.0,4.0,0.5,0.0,5
19110217340162030,1,0.0,3.0,12.0,1.0,0.0,5
19110217372428224,1,0.0,2.0,4.0,0.0,0.0,0
19110217381228790,1,0.0,3.5,22.0,0.5,0.0,5
19110217393101410,1,0.5,4.5,15.0,0.5,0.0,5
19110217403466950,1,0.5,4.0,12.0,0.5,0.0,5
19110217415032820,1,0.0,0.5,4.0,0.0,0.0,0
19110217421767650,1,0.0,6.0,14.0,1.5,0.0,1
19110217430739310,1,0.0,3.5,17.0,0.0,0.0,2
19110217523065984,1,0.0,1.5,4.0,0.0,0.0,0
19110217552540430,1,0.0,1.5,2.0,0.0,0.0,0
19110217563866920,1,0.0,1.5,5.0,0.0,0.0,0
19110217593153490,1,0.0,9.5,27.0,1.0,0.5,1
19110218024294504,1,0.0,2.5,6.0,0.5,0.0,5
19110218030554520,1,0.0,2.5,10.0,0.0,0.0,2
19110218043360264,2,0.0,2.0,4.0,0.0,0.0,0
19110218063629572,1,0.0,0.0,0.0,0.0,0.0,3
19110218094478770,1,0.0,5.5,19.0,2.5,0.0,1
19110218132178090,1,0.0,3.5,9.0,1.5,0.0,1
19110218203825104,1,0.0,1.0,5.0,0.0,0.0,0
19110218205229160,1,0.0,0.5,4.0,0.0,0.0,0
19110218245629156,2,0.0,1.5,3.0,0.0,0.0,0
19110218300836580,1,0.0,4.5,20.0,0.0,0.0,6
19110218304215160,1,0.0,1.5,4.0,0.0,0.0,0
19110218351505836,1,0.0,1.5,7.0,0.0,0.0,0
19110218372507510,1,0.0,1.0,5.0,0.0,0.0,0
19110218440257960,1,0.0,2.5,8.0,0.5,0.0,5
19110218450838852,1,0.5,1.5,4.0,0.0,0.0,0
19110218473625480,1,0.0,0.5,5.0,0.0,0.0,0
19110218482828044,1,0.0,1.0,5.0,0.0,0.0,0
19110218520928456,1,0.0,17.0,35.0,4.5,0.5,4
19110218531661870,1,0.0,1.0,4.0,0.0,0.0,0
19110218535303536,1,0.0,1.5,4.0,0.0,0.0,0
19110218555098390,1,0.0,1.5,4.0,0.0,0.0,0
19110218582308380,1,0.0,2.5,7.0,0.0,0.0,2
19110218584720828,1,0.0,3.5,9.0,0.5,0.0,5
19110219033750816,2,0.5,5.0,24.0,0.0,0.0,6
19110219071522788,1,0.0,2.5,9.0,0.0,0.0,2
19110219093566544,1,0.0,1.5,4.0,0.0,0.0,0
19110219180407024,1,0.0,0.0,0.0,0.0,0.0,3
19110219191596100,1,0.5,3.5,9.0,1.0,0.0,5
19110219201738500,1,0.0,6.0,17.0,0.5,0.0,5
19110219231550144,1,0.5,1.5,2.0,0.0,0.0,0
19110219232682196,1,0.0,2.5,6.0,1.0,0.0,5
19110219232849936,1,0.0,2.0,7.0,0.0,0.0,2
19110219255069930,1,0.0,2.5,11.0,0.5,0.0,5
19110219273435650,1,0.0,2.0,9.0,0.0,0.0,2
19110219312685450,4,0.0,0.0,6.0,0.0,0.0,0
19110219314144770,1,0.0,0.0,0.0,0.0,0.0,3
19110219330842284,1,0.0,2.0,6.0,0.0,0.0,0
19110219335744016,1,0.0,3.0,9.0,1.0,0.0,5
19110219352148160,3,0.5,1.5,4.0,0.0,0.0,0
19110219392276852,1,0.0,0.5,2.0,0.0,0.0,3
19110219402906810,1,0.5,2.0,4.0,0.0,0.0,0
19110219411034670,1,0.0,1.0,3.0,0.0,0.0,0
19110219445220984,1,0.0,6.0,18.0,2.0,0.0,1
19110219464684344,1,0.0,2.0,15.0,0.5,0.0,5
19110219475991616,1,0.0,0.5,0.0,0.0,0.0,3
19110219555610396,1,0.0,2.0,27.0,0.0,0.0,2
19110219573611750,1,0.5,0.5,1.0,0.0,0.0,3
19110219575574380,1,0.5,3.0,6.0,0.0,0.0,2
19110219580600310,1,1.0,6.5,18.0,1.5,0.0,1
19110220041227588,1,0.0,1.5,5.0,0.0,0.0,0
19110220121622350,1,0.5,1.5,5.0,0.0,0.0,0
19110220125848680,1,0.0,4.5,17.0,0.0,0.0,2
19110220131993830,1,0.0,3.0,8.0,0.5,0.0,5
19110220143336252,1,0.0,2.5,4.0,0.0,0.0,0
19110220150385810,1,0.5,4.5,17.0,0.5,0.0,6
19110220224727936,1,0.0,1.0,4.0,0.0,0.0,0
19110220284213680,1,0.5,1.0,7.0,0.0,0.0,0
19110220315624310,1,0.5,2.5,7.0,0.5,0.0,5
19110220332449360,1,0.0,1.0,12.0,0.0,0.0,2
19110220341259828,1,0.0,0.0,0.0,0.0,0.0,3
19110220352431050,1,0.0,1.5,4.0,0.5,0.0,5
19110220353943364,1,0.0,1.5,6.0,0.0,0.0,0
19110220373580504,1,0.0,2.0,8.0,0.5,0.0,5
19110220475703176,1,0.0,3.0,8.0,0.5,0.0,5
19110220483516652,1,0.5,4.0,10.0,0.0,0.0,2
19110220533414696,1,0.0,4.0,11.0,1.5,0.0,1
19110221011214090,1,0.0,1.5,8.0,0.0,0.0,2
19110221262529170,1,0.0,7.0,20.0,1.0,0.5,1
19110221315171656,1,0.5,1.5,5.0,0.0,0.0,0
19110221363552064,1,0.0,3.5,9.0,0.5,0.0,5
19110222160523970,1,0.0,3.0,6.0,0.0,0.0,2
19110222165208670,1,1.0,2.0,4.0,0.0,0.0,0
19110222303020370,1,0.5,2.5,6.0,0.0,0.0,2
19110223113231504,1,0.0,0.0,0.0,0.0,0.0,3
19110223144426344,1,0.0,1.0,6.0,0.0,0.0,0
19110223352148520,1,0.5,3.0,4.0,0.5,0.0,5
19110306363670704,1,0.5,2.0,7.0,0.0,0.0,2
19110306501416760,2,0.0,3.0,10.0,0.5,0.0,5
19110307185495470,1,0.0,1.0,3.0,0.0,0.0,0
19110307284253496,1,0.0,1.5,5.0,0.0,0.0,0
19110307344204492,1,0.0,1.5,6.0,0.0,0.0,0
19110307364071984,1,0.0,1.0,3.0,0.0,0.0,0
19110307385659624,1,0.5,1.5,6.0,0.0,0.0,0
19110307394846976,1,0.0,3.5,16.0,1.0,0.0,1
19110307401975940,1,0.0,16.0,20.0,4.5,0.0,4
19110307420652950,1,0.5,1.5,4.0,0.5,0.0,5
19110307461356830,1,0.0,1.5,4.0,0.0,0.0,0
19110307484128736,1,0.0,1.5,5.0,0.0,0.0,0
19110307503506692,3,0.0,0.0,1.0,0.0,0.0,3
19110307541835304,1,0.0,2.0,6.0,0.5,0.0,5
19110307551069100,1,0.0,2.0,8.0,0.0,0.0,2
19110307582575024,1,0.0,5.0,20.0,1.0,0.0,1
19110307593560076,1,0.0,1.0,3.0,0.0,0.0,0
19110308010472904,1,0.5,1.5,6.0,0.0,0.0,0
19110308023283932,1,0.0,4.0,11.0,0.5,0.0,5
19110308042612624,1,0.0,1.5,5.0,0.0,0.0,0
19110308053244816,1,0.0,0.0,1.0,0.0,0.0,3
19110308053470490,1,0.0,7.0,15.0,1.5,0.0,1
19110308060498324,1,0.5,2.0,7.0,0.5,0.5,5
19110308084453984,1,0.0,2.0,7.0,0.0,0.0,2
19110308121164990,1,0.0,11.5,74.0,5.0,0.0,4
19110308130465204,1,0.5,5.5,21.0,0.0,0.0,6
19110308160881830,1,0.0,5.0,18.0,1.0,0.0,1
19110308171378050,1,0.0,1.5,3.0,0.0,0.0,0
19110308202490096,1,0.5,2.0,5.0,0.0,0.0,0
19110308203678090,1,0.0,5.0,16.0,0.5,0.0,5
19110308212586000,1,0.0,7.0,26.0,0.0,0.0,6
19110308214733756,1,0.0,2.5,7.0,0.0,0.0,2
19110308215734336,1,0.0,2.5,9.0,0.5,0.0,5
19110308222849440,1,0.0,1.5,6.0,0.0,0.0,0
19110308223192084,1,0.0,2.0,4.0,0.0,0.0,0
19110308230360816,1,1.0,2.5,10.0,0.0,0.0,2
19110308301557296,1,0.5,0.5,1.0,0.0,0.0,3
19110308333200920,1,0.5,2.5,7.0,0.0,0.0,2
19110308350083230,1,0.0,3.0,13.0,0.0,0.0,2
19110308413586100,1,0.0,3.0,11.0,0.0,0.0,2
19110308430610720,1,0.0,1.5,4.0,0.0,0.0,0
19110308485903628,1,0.0,2.5,10.0,0.0,0.0,2
19110308562065776,1,0.5,1.5,2.0,0.0,0.0,0
19110309014763850,1,0.5,1.5,3.0,0.0,0.0,0
19110309080056092,1,1.0,2.5,11.0,0.0,0.0,2
19110309091721028,1,0.5,4.0,6.0,0.0,0.0,2
19110309092921016,1,0.5,2.0,8.0,0.0,0.0,2
19110309123413940,1,0.0,1.5,9.0,0.0,0.0,2
19110309161989010,1,0.5,2.5,10.0,0.0,0.0,2
19110309161989010,2,1.0,7.0,32.0,0.0,0.0,6
19110309231747040,1,0.0,2.0,4.0,0.0,0.0,0
19110309242160850,1,0.5,2.0,6.0,0.0,0.0,2
19110309350289652,2,0.5,1.5,6.0,0.0,0.0,0
19110309425567556,1,1.0,2.5,7.0,0.0,0.0,2
19110309565655290,1,0.5,7.5,27.0,0.5,0.0,6
19110310013324710,1,0.0,2.5,7.0,0.0,0.0,2
19110310062078130,1,0.0,4.0,21.0,0.5,0.0,5
19110310081533550,1,0.5,4.0,8.0,0.5,0.0,5
19110310144448616,2,0.0,1.5,3.0,0.0,0.0,0
19110310182781610,1,0.0,0.0,0.0,0.0,0.0,3
19110310205526828,1,1.0,3.0,8.0,0.0,0.0,2
19110310210450530,1,0.0,11.0,45.0,0.0,0.0,6
19110310224370330,1,0.5,1.5,5.0,0.0,0.0,0
19110310230990892,2,0.5,2.5,8.0,0.0,0.0,2
19110310240018740,1,0.0,1.5,4.0,0.0,0.0,0
19110310341535696,1,0.5,3.5,8.0,0.5,0.0,5
19110310402921576,1,1.0,2.0,5.0,0.0,0.0,2
19110310492930824,1,0.5,3.0,9.0,1.0,0.0,5
19110310501874800,1,1.0,1.5,3.0,0.0,0.0,0
19110310575202830,1,1.0,1.0,0.0,0.0,0.0,3
19110311003723068,1,0.0,0.0,1.0,0.0,0.0,3
19110311051214692,1,0.0,2.5,10.0,0.0,0.0,2
19110311192854150,1,0.5,0.5,7.0,0.0,0.0,0
19110311314883200,1,0.5,1.5,4.0,0.0,0.0,0
19110311323064308,1,1.0,2.0,3.0,0.0,0.0,0
19110308230706390,1,0.0,1.5,6.0,0.0,0.0,0
19110308242562324,1,0.0,4.5,10.0,1.5,0.5,1
19110308245986812,1,0.0,7.5,44.0,3.0,0.0,4
19110308285322348,1,0.0,4.0,16.0,0.0,0.0,2
19110308294701860,1,0.5,3.5,13.0,0.0,0.0,2
19110308303072300,1,0.0,0.0,0.0,0.0,0.0,3
19110308322771804,1,0.0,1.0,4.0,0.0,0.0,0
19110308323505890,1,0.5,3.0,9.0,0.0,0.0,2
19110308331150304,1,0.5,14.5,66.0,0.0,0.0,6
19110308332392920,1,0.0,3.5,9.0,0.5,0.0,5
19110308341336876,1,0.0,2.0,9.0,0.0,0.0,2
19110308361403536,1,0.0,1.5,4.0,0.0,0.0,0
19110308363530670,1,0.0,1.5,6.0,0.0,0.0,0
19110308371389200,1,0.0,6.5,22.0,2.0,0.0,1
19110308374118460,1,0.0,0.5,1.0,0.0,0.0,3
19110308380062480,1,0.0,2.0,3.0,0.0,0.0,0
19110308400560320,1,0.0,12.0,31.0,1.5,0.5,1
19110308413586100,2,0.0,2.0,6.0,0.0,0.0,0
19110308420397956,1,0.0,9.5,38.0,0.5,0.0,6
19110308424029956,1,0.0,2.0,9.0,0.0,0.0,2
19110308430904890,1,0.0,8.5,35.0,3.0,0.0,4
19110308434159476,1,0.0,2.0,4.0,0.0,0.0,0
19110308440231100,1,0.5,3.5,8.0,0.0,0.0,2
19110308444456020,1,0.0,1.5,7.0,0.0,0.0,0
19110308451605190,1,0.0,5.0,15.0,1.0,0.0,1
19110308461493316,1,0.0,7.5,44.0,3.5,0.0,4
19110308470815972,1,0.0,6.0,16.0,2.5,0.5,1
19110308471373416,1,1.0,5.5,23.0,0.0,0.0,6
19110308472182050,1,0.0,1.5,4.0,0.0,0.0,0
19110308475991504,1,0.5,8.0,28.0,0.5,0.0,6
19110308483393316,1,0.5,3.5,14.0,0.0,0.0,2
19110308485903628,2,0.0,13.0,57.0,4.0,0.0,4
19110308531381250,1,0.5,2.5,5.0,0.5,0.0,5
19110308562065776,2,0.0,0.5,4.0,0.0,0.0,0
19110308594338572,1,0.0,2.0,5.0,0.0,0.0,0
19110309011102030,1,0.5,0.5,1.0,0.0,0.0,3
19110309032430756,1,0.0,0.0,1.0,0.0,0.0,3
19110309075511144,1,1.0,12.5,27.0,4.0,0.0,4
19110309083188680,1,0.0,4.0,15.0,0.0,0.0,2
19110309092133150,1,0.0,3.0,13.0,0.0,0.0,2
19110309092391840,1,0.0,2.5,4.0,0.0,0.0,0
19110309103444430,1,0.0,0.0,0.0,0.0,0.0,3
19110309103452950,1,0.0,14.0,47.0,4.5,0.0,4
19110309105135610,1,0.5,3.5,7.0,0.0,0.0,2
19110309122595010,1,0.0,2.5,11.0,0.0,0.0,2
19110309122732210,1,0.0,3.5,11.0,0.0,0.0,2
19110309123499190,1,0.0,1.5,5.0,0.0,0.0,0
19110309125606144,1,0.0,2.0,5.0,0.0,0.0,0
19110309132839960,1,0.0,0.0,0.0,0.0,0.0,3
19110309192984730,1,0.0,0.5,3.0,0.0,0.0,0
19110309231747040,2,0.0,2.0,6.0,0.0,0.0,0
19110309241511036,1,0.0,2.0,9.0,0.0,0.0,2
19110309242687104,1,0.5,2.5,7.0,0.5,0.5,5
19110309245902210,1,0.0,6.5,20.0,1.0,0.5,1
19110309254843784,1,0.0,2.0,5.0,0.5,0.0,5
19110309260262440,1,0.0,1.5,15.0,0.0,0.0,2
19110309264159960,1,0.0,0.0,1.0,0.0,0.0,3
19110309264219376,1,0.0,0.5,3.0,0.0,0.0,0
19110309264683970,1,0.0,1.5,3.0,0.0,0.0,0
19110309284305948,1,0.0,1.5,6.0,0.0,0.0,0
19110309285499612,1,0.5,1.5,4.0,0.0,0.0,0
19110309323468384,1,0.5,2.5,4.0,0.0,0.0,0
19110309350289652,3,0.0,3.5,11.0,0.5,0.0,5
19110309362873520,1,0.0,2.0,9.0,1.0,0.0,5
19110309404373544,1,0.0,0.5,2.0,0.0,0.0,3
19110309410096890,1,0.0,2.0,10.0,0.0,0.0,2
19110309430521720,1,0.0,4.0,10.0,1.0,0.0,5
19110309430993290,1,0.0,5.0,12.0,1.5,0.0,1
19110309433936530,1,0.0,1.5,7.0,0.0,0.0,0
19110309435960204,1,0.0,4.5,14.0,0.5,0.0,5
19110309490897210,1,0.0,0.0,1.0,0.0,0.0,3
19110309491463070,1,0.0,1.5,4.0,0.0,0.0,0
19110309501364264,1,0.5,4.5,11.0,1.0,0.0,5
19110309560188256,1,0.0,6.0,30.0,0.0,0.0,6
19110309561817050,1,0.0,2.5,8.0,0.5,0.0,5
19110309562411110,1,0.0,4.5,11.0,0.0,0.0,2
19110309564344204,1,0.5,3.0,9.0,0.5,0.0,5
19110309573331004,1,0.5,2.0,4.0,0.0,0.0,0
19110309573793532,1,0.0,1.5,9.0,0.0,0.0,2
19110309585194260,1,0.0,5.0,20.0,3.0,0.5,1
19110309595089976,1,1.0,1.5,2.0,0.0,0.0,0
19110310012025956,1,0.0,2.5,13.0,0.0,0.0,2
19110310033703010,1,0.5,3.0,13.0,0.5,0.0,5
19110310043608180,1,0.0,4.0,13.0,1.0,0.0,5
19110310044273756,1,0.0,9.5,22.0,1.0,0.0,1
19110310053285350,1,0.0,0.5,2.0,0.0,0.0,3
19110310061937810,1,0.0,7.0,25.0,0.0,0.0,6
19110310080932884,1,0.0,1.5,4.0,0.5,0.0,5
19110310122652410,1,0.0,0.0,0.0,0.0,0.0,3
19110310123540096,1,1.0,1.5,7.0,0.0,0.0,2
19110310123642690,1,0.5,4.5,8.0,0.5,0.0,5
19110310135519450,1,0.5,3.5,17.0,0.5,0.0,5
19110310135621230,1,0.0,1.5,8.0,0.0,0.0,2
19110310172687100,1,0.0,6.5,21.0,1.0,0.0,1
19110310175272612,1,1.0,4.5,17.0,1.0,0.0,1
19110310182781610,2,0.0,0.5,19.0,0.0,0.0,2
19110310185048510,1,0.0,9.5,23.0,4.0,0.0,4
19110310190627892,1,0.0,1.5,6.0,0.0,0.0,0
19110310200970140,1,0.5,1.0,4.0,0.0,0.0,0
19110310201458290,1,0.0,7.0,68.0,3.5,0.0,4
19110310201532484,1,0.0,2.0,5.0,0.0,0.0,0
19110310203354800,1,0.0,14.5,65.0,0.0,0.0,6
19110310205526828,2,0.0,7.5,22.0,0.5,0.5,6
19110310222399424,1,0.0,6.5,27.0,0.5,0.0,6
19110310223312800,1,0.0,2.0,4.0,0.5,0.0,5
19110310230393036,1,0.0,2.0,5.0,0.0,0.0,0
19110310250995496,1,0.0,0.5,2.0,0.0,0.0,3
19110310251039060,1,0.0,2.0,5.0,0.0,0.0,0
19110310260559628,1,0.0,1.0,6.0,0.0,0.0,0
19110310312976080,1,0.0,2.0,4.0,0.0,0.0,0
19110310321876390,1,0.0,0.0,0.0,0.0,0.0,3
19110310334546176,1,0.0,1.5,5.0,0.0,0.0,0
19110310354034790,1,0.5,2.0,5.0,0.0,0.0,0
19110310372795270,1,0.5,3.0,7.0,0.0,0.0,2
19110310375889830,1,0.5,0.5,0.0,0.0,0.0,3
19110310393833244,1,0.5,5.5,21.0,0.0,0.0,6
19110310402921576,2,0.0,4.5,10.0,0.5,0.0,5
19110310404886910,1,0.5,2.0,5.0,0.5,0.0,5
19110310405070160,1,0.5,6.0,13.0,0.5,0.0,5
19110310412183296,1,0.0,4.0,18.0,0.0,0.0,2
19110310414759090,1,0.0,1.5,3.0,0.0,0.0,0
19110310415586410,1,0.0,1.5,7.0,0.0,0.0,0
19110310420841356,1,0.0,2.0,6.0,0.0,0.0,0
19110310421387524,1,0.0,3.5,21.0,3.0,0.0,1
19110310435592770,1,0.0,5.0,17.0,1.0,0.0,1
19110310435632540,2,0.0,6.0,21.0,0.0,0.0,6
19110310494652530,1,0.5,5.5,16.0,2.0,0.5,1
19110310501401950,1,1.0,2.5,9.0,0.0,0.0,2
19110310502870890,1,0.0,2.0,6.0,0.5,0.0,5
19110310523907020,1,0.5,4.0,16.0,1.0,0.0,1
19110310570353896,1,0.0,1.0,5.0,0.0,0.0,0
19110310575202830,2,0.0,0.5,6.0,0.0,0.0,0
19110310580871120,1,0.0,1.0,2.0,0.0,0.0,0
19110311003558864,1,0.0,4.0,8.0,0.5,0.0,5
19110311003723068,2,0.0,0.0,0.0,0.0,0.0,3
19110311010378264,1,0.5,3.5,10.0,0.5,0.0,5
19110311015783372,1,0.0,2.5,7.0,0.5,0.0,5
19110311032842930,1,0.0,4.0,54.0,5.0,0.0,4
19110311041753570,1,0.0,2.0,6.0,0.0,0.0,0
19110311050509052,1,0.0,1.0,6.0,0.0,0.0,0
19110311073192380,1,0.0,1.5,4.0,0.0,0.0,0
19110311075255340,1,0.0,1.0,2.0,0.0,0.0,0
19110311090064640,1,0.0,1.0,6.0,0.0,0.0,0
19110311090936450,1,0.0,2.0,5.0,0.0,0.0,0
19110311101997548,1,0.0,9.0,19.0,2.5,0.0,1
19110311113674656,1,0.0,1.5,4.0,0.0,0.0,0
19110311130393108,1,0.5,2.0,6.0,0.0,0.0,2
